栅极电压(V),栅极电流(A),漏极电压(V),漏极电流(A),放大倍数
-10.0,0.00222147,0.3,0.00137984,0.621138
-9.9,0.00210272,0.3,0.00129739,0.617006
-9.7,0.00213602,0.3,0.00130979,0.613192
-9.6,0.00209294,0.3,0.00127563,0.609492
-9.5,0.00206811,0.3,0.00126413,0.611249
-9.3,0.00203905,0.3,0.0012444,0.610284
-9.2,0.00199179,0.3,0.00120923,0.607107
-9.1,0.00197836,0.3,0.0012044,0.608787
-8.9,0.00196333,0.3,0.00119575,0.609042
-8.8,0.00194321,0.3,0.00118699,0.61084
-8.7,0.00192048,0.3,0.00116976,0.609098
-8.6,0.00189715,0.3,0.00115891,0.610869
-8.4,0.00187566,0.3,0.00114711,0.611577
-8.3,0.00185836,0.3,0.00113787,0.612298
-8.2,0.00182924,0.3,0.00112559,0.615332
-8.0,0.0017997,0.3,0.00111725,0.620798
-7.9,0.00177553,0.3,0.0011368,0.64026
-7.8,0.00176246,0.3,0.0012109,0.687051
-7.6,0.00173686,0.3,0.00135504,0.780167
-7.5,0.00170112,0.3,0.00162299,0.954071
-7.4,0.00166937,0.3,0.0020203,1.21022
-7.2,0.00163285,0.3,0.00252337,1.54538
-7.1,0.00160439,0.3,0.00309558,1.92944
-7.0,0.00156757,0.3,0.0036799,2.34752
-6.8,0.00153552,0.3,0.00423202,2.75608
-6.7,0.00149936,0.3,0.00471899,3.14734
-6.6,0.00147054,0.3,0.0051417,3.49647
-6.5,0.001441,0.3,0.0054952,3.81346
-6.3,0.00139947,0.3,0.00577913,4.12951
-6.2,0.00136724,0.3,0.00602318,4.40536
-6.1,0.00132887,0.3,0.00621531,4.67714
-5.9,0.00128364,0.3,0.00637185,4.96389
-5.8,0.00124855,0.3,0.00650746,5.21201
-5.7,0.00120726,0.3,0.00661858,5.48232
-5.5,0.00116489,0.3,0.00671128,5.7613
-5.4,0.00112712,0.3,0.00678961,6.02386
-5.3,0.00108731,0.3,0.00685214,6.30192
-5.1,0.00104602,0.3,0.00690323,6.59952
-5.0,0.00100741,0.3,0.00694853,6.89742
-4.9,0.00096719,0.3,0.00698406,7.22098
-4.7,0.00092154,0.3,0.00700886,7.60559
-4.6,0.000884125,0.3,0.00703413,7.95604
-4.5,0.000845635,0.3,0.00705321,8.34073
-4.4,0.000809473,0.3,0.00706913,8.733
-4.2,0.000774683,0.3,0.00708325,9.14342
-4.1,0.000734761,0.3,0.0070922,9.65239
-4.0,0.000697704,0.3,0.00709857,10.1742
-3.8,0.000662257,0.3,0.00710531,10.7289
-3.7,0.000629138,0.3,0.00711121,11.3031
-3.6,0.000596497,0.3,0.00711532,11.9285
-3.4,0.000560514,0.3,0.00711497,12.6937
-3.3,0.000529185,0.3,0.00711837,13.4516
-3.2,0.000497021,0.3,0.00711759,14.3205
-3.0,0.000464677,0.3,0.00711556,15.3129
-2.9,0.000432334,0.3,0.00711324,16.4531
-2.8,0.000401841,0.3,0.00711073,17.6954
-2.6,0.000375346,0.3,0.0071102,18.9431
-2.5,0.000346881,0.3,0.00710644,20.4867
-2.4,0.000320983,0.3,0.00710614,22.1387
-2.3,0.000295025,0.3,0.00710382,24.0787
-2.1,0.000269843,0.3,0.00710322,26.3235
-2.0,0.000246033,0.3,0.00710042,28.8596
-1.9,0.000223476,0.3,0.00709744,31.7593
-1.7,0.000200681,0.3,0.00709363,35.3478
-1.6,0.00018063,0.3,0.00709148,39.2597
-1.5,0.000159923,0.3,0.00708975,44.3323
-1.3,0.000141007,0.3,0.00708892,50.2735
-1.2,0.000121673,0.3,0.00708749,58.2503
-1.1,0.000103949,0.3,0.00708612,68.1692
-0.9,8.6644e-5,0.3,0.00708385,81.7581
-0.8,7.04127e-5,0.3,0.00708063,100.559
-0.7,5.54943e-5,0.3,0.0070792,127.566
-0.5,4.27241e-5,0.3,0.00708063,165.729
-0.4,3.09087e-5,0.3,0.00708063,229.082
-0.3,2.24947e-5,0.3,0.00708153,314.809
-0.1,1.39613e-5,0.3,0.00708188,507.251
0.0,7.87459e-6,0.3,0.00708313,899.492
0.1,4.00305e-5,0.3,0.00708564,177.006
0.2,3.17958e-5,0.3,0.00708939,222.966
0.4,1.63409e-5,0.3,0.00709154,433.975
0.5,1.77315e-5,0.3,0.00708337,399.479
0.6,8.89195e-5,0.3,0.00705506,79.3421
0.8,0.000208978,0.3,0.00699723,33.4831
0.9,0.000382682,0.3,0.00690758,18.0504
1.0,0.000625723,0.3,0.00677464,10.8269
1.2,0.000845792,0.3,0.00664123,7.85208
1.3,0.00110477,0.3,0.00647867,5.86427
1.4,0.00133283,0.3,0.00633143,4.75037
1.6,0.00156077,0.3,0.00617346,3.95539
1.7,0.00187059,0.3,0.00594741,3.17943
1.8,0.0019879,0.3,0.00594479,2.99049
1.9,0.0019592,0.3,0.00597966,3.05209
2.1,0.00212419,0.3,0.00590836,2.78146
2.2,0.00225463,0.3,0.00583015,2.58586
2.3,0.00233173,0.3,0.00582389,2.49767
2.5,0.00242995,0.3,0.00580774,2.39007
2.6,0.0021656,0.3,0.00595605,2.7503
2.7,0.00228363,0.3,0.00589555,2.58166
2.9,0.00242249,0.3,0.00580911,2.39799
3.0,0.00248723,0.3,0.00574384,2.30933
