栅极电压(V),栅极电流(A),漏极电压(V),漏极电流(A),放大倍数
-10.0,0.00278247,0.3,0.00187342,0.673294
-9.9,0.00259294,0.3,0.00174341,0.672368
-9.7,0.00256269,0.3,0.00170514,0.665371
-9.6,0.0025236,0.3,0.0016652,0.659851
-9.5,0.00249066,0.3,0.0016457,0.660749
-9.3,0.00244489,0.3,0.00161447,0.660345
-9.2,0.00240795,0.3,0.0015877,0.659358
-9.1,0.00237734,0.3,0.00156666,0.658997
-8.9,0.00237627,0.3,0.00157334,0.662105
-8.8,0.00235681,0.3,0.00156916,0.665798
-8.7,0.00231821,0.3,0.00153649,0.662792
-8.6,0.00229798,0.3,0.00152708,0.664531
-8.4,0.00227226,0.3,0.00151265,0.665703
-8.3,0.00223985,0.3,0.00149363,0.666844
-8.2,0.00222291,0.3,0.00149006,0.67032
-8.0,0.00219492,0.3,0.00149047,0.679054
-7.9,0.00216407,0.3,0.00151384,0.699534
-7.8,0.0021399,0.3,0.0016001,0.747745
-7.6,0.002118,0.3,0.00178317,0.841912
-7.5,0.00208357,0.3,0.0020727,0.994783
-7.4,0.00203684,0.3,0.00248009,1.21762
-7.2,0.00200205,0.3,0.00299973,1.49833
-7.1,0.0019601,0.3,0.00357289,1.82281
-7.0,0.00191296,0.3,0.00413855,2.16343
-6.8,0.00188647,0.3,0.00467512,2.47824
-6.7,0.00184619,0.3,0.00513496,2.78138
-6.6,0.00181151,0.3,0.00553555,3.05577
-6.5,0.00177153,0.3,0.00586288,3.3095
-6.3,0.00172797,0.3,0.00613984,3.55321
-6.2,0.00168107,0.3,0.00635814,3.7822
-6.1,0.00163154,0.3,0.0065387,4.00769
-5.9,0.00158141,0.3,0.00668207,4.22539
-5.8,0.00152789,0.3,0.00679813,4.44936
-5.7,0.00147543,0.3,0.00689893,4.67588
-5.5,0.00143157,0.3,0.00698489,4.87918
-5.4,0.0013898,0.3,0.00705702,5.07772
-5.3,0.00134129,0.3,0.007113,5.3031
-5.1,0.00129235,0.3,0.00715622,5.53737
-5.0,0.00124151,0.3,0.0071899,5.79125
-4.9,0.00119353,0.3,0.0072178,6.04744
-4.7,0.00114663,0.3,0.00724212,6.316
-4.6,0.00109638,0.3,0.00725505,6.61728
-4.5,0.0010428,0.3,0.00726227,6.9642
-4.4,0.000995834,0.3,0.00726823,7.29864
-4.2,0.000948811,0.3,0.00727264,7.665
-4.1,0.000903041,0.3,0.00727461,8.05568
-4.0,0.000857271,0.3,0.00727455,8.48571
-3.8,0.000813471,0.3,0.00727258,8.94018
-3.7,0.000769133,0.3,0.00726942,9.45145
-3.6,0.000723005,0.3,0.00726263,10.0451
-3.4,0.000683979,0.3,0.00726066,10.6153
-3.3,0.000645071,0.3,0.00725577,11.248
-3.2,0.000607895,0.3,0.00725088,11.9278
-3.0,0.000568689,0.3,0.00724444,12.7388
-2.9,0.000530438,0.3,0.00723729,13.644
-2.8,0.00049529,0.3,0.00722996,14.5974
-2.6,0.000461515,0.3,0.00722412,15.6531
-2.5,0.000427859,0.3,0.00721845,16.8711
-2.4,0.000397365,0.3,0.0072119,18.1493
-2.3,0.000367469,0.3,0.0072051,19.6074
-2.1,0.000338467,0.3,0.00719884,21.269
-2.0,0.00031054,0.3,0.00719288,23.1625
-1.9,0.000282851,0.3,0.00718686,25.4086
-1.7,0.000256535,0.3,0.00718191,27.9958
-1.6,0.000230637,0.3,0.00717595,31.1136
-1.5,0.000207125,0.3,0.007171,34.6216
-1.3,0.000185285,0.3,0.00716576,38.6743
-1.2,0.000162251,0.3,0.00716105,44.1356
-1.1,0.000140649,0.3,0.00715771,50.8906
-0.9,0.00012221,0.3,0.00715473,58.5446
-0.8,0.000101801,0.3,0.00714936,70.2288
-0.7,8.59876e-5,0.3,0.00714638,83.1094
-0.5,7.04724e-5,0.3,0.00714293,101.358
-0.4,5.65684e-5,0.3,0.00713989,126.217
-0.3,4.32611e-5,0.3,0.00713839,165.007
-0.1,3.09087e-5,0.3,0.00713679,230.899
0.0,2.01077e-5,0.3,0.00713506,354.842
0.1,4.37897e-5,0.3,0.00713208,162.871
0.2,2.94089e-5,0.3,0.00712915,242.415
0.4,2.7955e-6,0.3,0.00712319,2548.09
0.5,4.97154e-5,0.3,0.0071037,142.887
0.6,0.000137432,0.3,0.00706561,51.4117
0.8,0.000270858,0.3,0.00699717,25.8334
0.9,0.00046282,0.3,0.00689071,14.8885
1.0,0.000714455,0.3,0.00673482,9.42651
1.2,0.00104575,0.3,0.00652785,6.24227
1.3,0.00140634,0.3,0.0062937,4.47523
1.4,0.00179833,0.3,0.00603444,3.35558
1.6,0.00225278,0.3,0.00576977,2.56118
1.7,0.00222724,0.3,0.00579099,2.60007
1.8,0.00232266,0.3,0.00571153,2.45905
1.9,0.00254267,0.3,0.00556053,2.18689
2.1,0.00248837,0.3,0.00568202,2.28343
2.2,0.0025802,0.3,0.00561758,2.17719
2.3,0.00257107,0.3,0.00563457,2.19153
2.5,0.0023695,0.3,0.00581173,2.45272
2.6,0.00219824,0.3,0.00594383,2.7039
2.7,0.00226621,0.3,0.00591838,2.61158
2.9,0.00219818,0.3,0.0059365,2.70064
3.0,0.00233048,0.3,0.00584732,2.50906
