栅极电压(V),栅极电流(A),漏极电压(V),漏极电流(A),放大倍数
-10.0,0.00262284,5.0,0.00178055,0.678863
-9.9,0.00254938,5.0,0.00172457,0.676466
-9.7,0.00251692,5.0,0.00170216,0.676287
-9.6,0.0024906,5.0,0.00167843,0.673906
-9.5,0.00245856,5.0,0.00165906,0.67481
-9.3,0.00245092,5.0,0.00166001,0.677301
-9.2,0.00245068,5.0,0.00166591,0.679775
-9.1,0.00242711,5.0,0.00165614,0.682351
-8.9,0.0024036,5.0,0.00164731,0.685351
-8.8,0.00238158,5.0,0.00164892,0.692364
-8.7,0.00234876,5.0,0.00164392,0.69991
-8.6,0.00233497,5.0,0.00167384,0.716857
-8.4,0.00231606,5.0,0.00173643,0.749734
-8.3,0.00229881,5.0,0.00188522,0.820085
-8.2,0.00226981,5.0,0.00214561,0.945282
-8.0,0.00226074,5.0,0.00259437,1.14758
-7.9,0.00224045,5.0,0.00324825,1.44982
-7.8,0.00220793,5.0,0.00409152,1.8531
-7.6,0.00219223,5.0,0.0051662,2.3566
-7.5,0.00217087,5.0,0.00642866,2.96133
-7.4,0.00215816,5.0,0.00784336,3.63428
-7.2,0.00214813,5.0,0.00936543,4.35981
-7.1,0.00211716,5.0,0.0109576,5.17561
-7.0,0.00208971,5.0,0.0126397,6.04854
-6.8,0.00206925,5.0,0.0144042,6.96107
-6.7,0.00204764,5.0,0.0162047,7.91384
-6.6,0.00202437,5.0,0.0180601,8.92134
-6.5,0.00200808,5.0,0.0199821,9.95085
-6.3,0.00198785,5.0,0.0219208,11.0274
-6.2,0.00196291,5.0,0.0239123,12.1821
-6.1,0.00194011,5.0,0.0259152,13.3576
-5.9,0.00191666,5.0,0.0279414,14.5782
-5.8,0.00189673,5.0,0.0299927,15.8128
-5.7,0.00188109,5.0,0.0320858,17.057
-5.5,0.00185323,5.0,0.0341978,18.4531
-5.4,0.00181963,5.0,0.0363118,19.9556
-5.3,0.00178932,5.0,0.0384273,21.4759
-5.1,0.0017633,5.0,0.0405676,23.0066
-5.0,0.00174695,5.0,0.0427313,24.4605
-4.9,0.00172188,5.0,0.0448675,26.0573
-4.7,0.00170416,5.0,0.0470465,27.6069
-4.6,0.00167409,5.0,0.0491892,29.3826
-4.5,0.00164449,5.0,0.051325,31.2103
-4.4,0.00161495,5.0,0.053459,33.1026
-4.2,0.00158857,5.0,0.0556149,35.0094
-4.1,0.00157151,5.0,0.0577414,36.7426
-4.0,0.00154615,5.0,0.0598484,38.708
-3.8,0.00151792,5.0,0.061912,40.7874
-3.7,0.00149262,5.0,0.0639468,42.842
-3.6,0.00146911,5.0,0.0659785,44.9105
-3.4,0.00144351,5.0,0.0679729,47.0886
-3.3,0.00141498,5.0,0.0699266,49.4188
-3.2,0.00139821,5.0,0.071831,51.3735
-3.0,0.001375,5.0,0.0736848,53.5889
-2.9,0.00134093,5.0,0.0754575,56.2725
-2.8,0.0013207,5.0,0.0772643,58.5025
-2.6,0.00128824,5.0,0.0789823,61.3102
-2.5,0.00125732,5.0,0.0806507,64.1449
-2.4,0.00123435,5.0,0.0822723,66.6523
-2.3,0.0012146,5.0,0.0838413,69.0279
-2.1,0.00118005,5.0,0.0853221,72.3038
-2.0,0.0011452,5.0,0.0867789,75.7762
-1.9,0.00112002,5.0,0.088155,78.7084
-1.7,0.00109585,5.0,0.0894675,81.6421
-1.6,0.00106124,5.0,0.0907112,85.4766
-1.5,0.0010345,5.0,0.09188,88.8159
-1.3,0.00100162,5.0,0.0929335,92.7832
-1.2,0.000967608,5.0,0.0939468,97.0918
-1.1,0.000934012,5.0,0.0948724,101.575
-0.9,0.000895224,5.0,0.09573,106.934
-0.8,0.000858644,5.0,0.0965168,112.406
-0.7,0.000823257,5.0,0.0972173,118.089
-0.5,0.00078799,5.0,0.0978438,124.169
-0.4,0.000752544,5.0,0.098425,130.79
-0.3,0.00071674,5.0,0.0989376,138.038
-0.1,0.000682546,5.0,0.099408,145.643
0.0,0.000649786,5.0,0.0997927,153.578
0.1,0.00065208,5.0,0.100168,153.613
0.2,0.000616934,5.0,0.10051,162.919
0.4,0.00058131,5.0,0.100832,173.457
0.5,0.000551056,5.0,0.101122,183.506
0.6,0.000518476,5.0,0.101372,195.519
0.8,0.000487924,5.0,0.101594,208.217
0.9,0.000458029,5.0,0.101788,222.23
1.0,0.000428193,5.0,0.102001,238.213
1.2,0.000400267,5.0,0.102206,255.345
1.3,0.000373415,5.0,0.102377,274.164
1.4,0.000346264,5.0,0.10254,296.132
1.6,0.000320367,5.0,0.102665,320.461
1.7,0.000301093,5.0,0.102787,341.38
1.8,0.000280387,5.0,0.102944,367.15
1.9,0.00027442,5.0,0.103097,375.691
2.1,0.000256936,5.0,0.103268,401.921
2.2,0.000252998,5.0,0.10352,409.173
2.3,0.0002598,5.0,0.10372,399.23
2.5,0.000241481,5.0,0.103874,430.154
2.6,0.000254012,5.0,0.104012,409.477
2.7,0.000264574,5.0,0.104145,393.633
2.9,0.000237244,5.0,0.104217,439.282
3.0,0.000213555,5.0,0.104276,488.286
