栅极电压(V),栅极电流(A),漏极电压(V),漏极电流(A),放大倍数
-10.0,0.00244083,5.0,0.00162281,0.66486
-9.9,0.00235264,5.0,0.00156028,0.663204
-9.7,0.00232805,5.0,0.00154603,0.664088
-9.6,0.00228956,5.0,0.00152511,0.666115
-9.5,0.00226575,5.0,0.00150961,0.666274
-9.3,0.0022503,5.0,0.00150734,0.66984
-9.2,0.00223263,5.0,0.00149942,0.671594
-9.1,0.00220542,5.0,0.00148505,0.673364
-8.9,0.00219414,5.0,0.00148499,0.676798
-8.8,0.00218233,5.0,0.00148743,0.681579
-8.7,0.00215726,5.0,0.00148726,0.689421
-8.6,0.00214032,5.0,0.00150884,0.70496
-8.4,0.00212808,5.0,0.00157858,0.741786
-8.3,0.00209998,5.0,0.00170847,0.813565
-8.2,0.00208804,5.0,0.00196946,0.94321
-8.0,0.00207223,5.0,0.0023949,1.15571
-7.9,0.00205564,5.0,0.00303162,1.47478
-7.8,0.00203643,5.0,0.00388228,1.90641
-7.6,0.00200838,5.0,0.00495189,2.46561
-7.5,0.00199513,5.0,0.00621185,3.11351
-7.4,0.0019687,5.0,0.00761141,3.86621
-7.2,0.00195163,5.0,0.00915256,4.6897
-7.1,0.00193588,5.0,0.0107939,5.57571
-7.0,0.0019101,5.0,0.0125009,6.54463
-6.8,0.00188658,5.0,0.0142853,7.57206
-6.7,0.00188366,5.0,0.0161288,8.56248
-6.6,0.0018503,5.0,0.0180051,9.73091
-6.5,0.00182518,5.0,0.0199257,10.9171
-6.3,0.00180561,5.0,0.0219097,12.1342
-6.2,0.00177875,5.0,0.0239062,13.4399
-6.1,0.00177326,5.0,0.0259363,14.6263
-5.9,0.00174217,5.0,0.0279874,16.0647
-5.8,0.0017229,5.0,0.0300643,17.4498
-5.7,0.00169945,5.0,0.0321715,18.9305
-5.5,0.001676,5.0,0.0342706,20.4479
-5.4,0.0016569,5.0,0.0364126,21.9763
-5.3,0.00163339,5.0,0.0385487,23.6004
-5.1,0.00161256,5.0,0.0407186,25.2509
-5.0,0.00159562,5.0,0.0428875,26.8783
-4.9,0.00157712,5.0,0.0450386,28.5575
-4.7,0.00155014,5.0,0.0471877,30.4409
-4.6,0.00152991,5.0,0.0493494,32.2564
-4.5,0.00150503,5.0,0.0515076,34.2236
-4.4,0.00148438,5.0,0.0536528,36.1449
-4.2,0.00145956,5.0,0.055773,38.2122
-4.1,0.00143557,5.0,0.0578943,40.3284
-4.0,0.00141307,5.0,0.0599838,42.4493
-3.8,0.00139249,5.0,0.0620313,44.547
-3.7,0.00137142,5.0,0.064099,46.7391
-3.6,0.00134493,5.0,0.0661369,49.175
-3.4,0.00131915,5.0,0.0681142,51.6349
-3.3,0.00129444,5.0,0.070056,54.1207
-3.2,0.0012609,5.0,0.071943,57.0569
-3.0,0.00123447,5.0,0.0738073,59.7887
-2.9,0.0012069,5.0,0.0756339,62.6679
-2.8,0.00117748,5.0,0.077414,65.7455
-2.6,0.00115319,5.0,0.0791354,68.623
-2.5,0.00111858,5.0,0.0807927,72.2279
-2.4,0.00109376,5.0,0.0823904,75.3277
-2.3,0.0010644,5.0,0.0839325,78.8543
-2.1,0.0010342,5.0,0.0854467,82.6211
-2.0,0.0010086,5.0,0.0868725,86.1318
-1.9,0.000980438,5.0,0.0882397,90.0003
-1.7,0.000954659,5.0,0.0895219,93.7737
-1.6,0.000925061,5.0,0.0907324,98.0826
-1.5,0.000901967,5.0,0.0918886,101.876
-1.3,0.000868609,5.0,0.0929751,107.039
-1.2,0.000836565,5.0,0.0939734,112.332
-1.1,0.000801476,5.0,0.0948986,118.405
-0.9,0.000766866,5.0,0.0957208,124.821
-0.8,0.000738759,5.0,0.0964821,130.6
-0.7,0.000708505,5.0,0.097191,137.178
-0.5,0.000674849,5.0,0.0978326,144.97
-0.4,0.000641849,5.0,0.0983969,153.302
-0.3,0.000610102,5.0,0.0989121,162.124
-0.1,0.000578953,5.0,0.0993589,171.618
0.0,0.000550966,5.0,0.0997282,181.006
0.1,0.000543717,5.0,0.100114,184.129
0.2,0.000509943,5.0,0.100443,196.969
0.4,0.000482673,5.0,0.100744,208.721
0.5,0.000454866,5.0,0.101015,222.076
0.6,0.000427358,5.0,0.101259,236.942
0.8,0.000400446,5.0,0.101495,253.455
0.9,0.000373534,5.0,0.101719,272.315
1.0,0.000351097,5.0,0.101925,290.304
1.2,0.000325558,5.0,0.102114,313.658
1.3,0.000302644,5.0,0.102263,337.899
1.4,0.000282595,5.0,0.102399,362.352
1.6,0.000260815,5.0,0.10256,393.229
1.7,0.000241183,5.0,0.102712,425.867
1.8,0.000223639,5.0,0.102842,459.857
1.9,0.000211407,5.0,0.102977,487.103
2.1,0.000191357,5.0,0.103118,538.878
2.2,0.000189328,5.0,0.103267,545.44
2.3,0.00017996,5.0,0.103438,574.783
2.5,0.000156151,5.0,0.103598,663.448
2.6,0.000133894,5.0,0.103742,774.807
2.7,0.000105072,5.0,0.10386,988.465
2.9,9.02141e-5,5.0,0.103942,1152.17
3.0,5.84092e-5,5.0,0.104049,1781.38
