栅极电压(V),栅极电流(A),漏极电压(V),漏极电流(A),放大倍数
-10.0,0.00259324,0.8,0.00163682,0.631187
-9.9,0.00245933,0.8,0.0015579,0.633465
-9.7,0.00239584,0.8,0.00150532,0.628306
-9.6,0.00236326,0.8,0.00148684,0.629148
-9.5,0.00231964,0.8,0.00145673,0.627998
-9.3,0.0022793,0.8,0.00142603,0.625644
-9.2,0.00224773,0.8,0.00140368,0.624488
-9.1,0.00225358,0.8,0.00142317,0.631515
-8.9,0.00217481,0.8,0.00136112,0.625857
-8.8,0.00213351,0.8,0.00132976,0.623273
-8.7,0.00210326,0.8,0.0013108,0.623223
-8.6,0.00205683,0.8,0.00127814,0.621413
-8.4,0.00204198,0.8,0.00126824,0.621083
-8.3,0.00202449,0.8,0.00126574,0.625214
-8.2,0.00198361,0.8,0.00125095,0.630643
-8.0,0.00195449,0.8,0.00126645,0.64797
-7.9,0.00193504,0.8,0.00133155,0.688125
-7.8,0.0019135,0.8,0.00147128,0.768895
-7.6,0.0018802,0.8,0.00174257,0.9268
-7.5,0.00184714,0.8,0.00219091,1.18611
-7.4,0.00181551,0.8,0.00282912,1.55831
-7.2,0.00179922,0.8,0.00364991,2.02861
-7.1,0.00176539,0.8,0.00460138,2.60644
-7.0,0.00173304,0.8,0.00565853,3.26509
-6.8,0.0016967,0.8,0.00678418,3.99846
-6.7,0.00166167,0.8,0.00795067,4.78475
-6.6,0.00162844,0.8,0.00914421,5.61532
-6.5,0.00160033,0.8,0.0103162,6.4463
-6.3,0.00156578,0.8,0.011436,7.30371
-6.2,0.00153791,0.8,0.0124639,8.10444
-6.1,0.00149662,0.8,0.0133875,8.94516
-5.9,0.00145658,0.8,0.0142037,9.7514
-5.8,0.00142059,0.8,0.0149105,10.496
-5.7,0.0013713,0.8,0.0155155,11.3144
-5.5,0.00133251,0.8,0.0160374,12.0355
-5.4,0.00128334,0.8,0.01647,12.8337
-5.3,0.00124205,0.8,0.0168411,13.5591
-5.1,0.00120189,0.8,0.0171619,14.2791
-5.0,0.00115057,0.8,0.017421,15.1412
-4.9,0.00110927,0.8,0.0176427,15.9048
-4.7,0.00107419,0.8,0.0178418,16.6095
-4.6,0.0010283,0.8,0.0180016,17.5062
-4.5,0.000985868,0.8,0.0181497,18.4099
-4.4,0.0009435,0.8,0.0182777,19.3722
-4.2,0.000903638,0.8,0.0183882,20.3491
-4.1,0.000867297,0.8,0.0184866,21.3152
-4.0,0.000832208,0.8,0.0185737,22.3186
-3.8,0.000788229,0.8,0.0186413,23.6496
-3.7,0.000747889,0.8,0.0187056,25.0112
-3.6,0.000715546,0.8,0.0187695,26.231
-3.4,0.000678906,0.8,0.0188248,27.7281
-3.3,0.00064173,0.8,0.0188749,29.4125
-3.2,0.00060873,0.8,0.0189217,31.0839
-3.0,0.000573701,0.8,0.0189625,33.0529
-2.9,0.000539389,0.8,0.0190025,35.2297
-2.8,0.000505912,0.8,0.0190352,37.6255
-2.6,0.000473987,0.8,0.0190632,40.2188
-2.5,0.000443911,0.8,0.0190944,43.014
-2.4,0.000412224,0.8,0.0191254,46.3956
-2.3,0.000384536,0.8,0.0191528,49.8076
-2.1,0.000357921,0.8,0.0191824,53.5939
-2.0,0.000334231,0.8,0.0192075,57.4677
-1.9,0.000305647,0.8,0.0192286,62.9111
-1.7,0.000278794,0.8,0.0192495,69.0456
-1.6,0.00025564,0.8,0.0192717,75.3861
-1.5,0.000234098,0.8,0.0192913,82.4069
-1.3,0.000211541,0.8,0.0193146,91.3043
-1.2,0.000187731,0.8,0.0193324,102.979
-1.1,0.000164041,0.8,0.0193468,117.939
-0.9,0.000147273,0.8,0.0193607,131.461
-0.8,0.000131519,0.8,0.0193708,147.285
-0.7,0.000110812,0.8,0.0193865,174.949
-0.5,9.59531e-5,0.8,0.0194034,202.218
-0.4,7.99605e-5,0.8,0.0194157,242.816
-0.3,6.49227e-5,0.8,0.0194242,299.19
-0.1,5.0064e-5,0.8,0.0194368,388.239
0.0,3.75921e-5,0.8,0.0194429,517.207
0.1,7.11789e-5,0.8,0.0194599,273.394
0.2,5.70368e-5,0.8,0.0194719,341.392
0.4,4.51025e-5,0.8,0.0194819,431.947
0.5,3.01847e-5,0.8,0.01949,645.691
0.6,6.43545e-6,0.8,0.0194967,3029.58
0.8,3.62893e-5,0.8,0.0194897,537.065
0.9,0.000102584,0.8,0.0194755,189.849
1.0,0.000202355,0.8,0.0194473,96.1049
1.2,0.000344492,0.8,0.019397,56.3061
1.3,0.000497191,0.8,0.0193294,38.8772
1.4,0.000756285,0.8,0.0191846,25.3669
1.6,0.000962927,0.8,0.0190725,19.8068
1.7,0.00123753,0.8,0.0189158,15.2851
1.8,0.00146984,0.8,0.0187812,12.7777
1.9,0.00158315,0.8,0.0187038,11.8143
2.1,0.00142317,0.8,0.018862,13.2535
2.2,0.0014829,0.8,0.0188197,12.6911
2.3,0.00154359,0.8,0.0187684,12.1589
2.5,0.00148708,0.8,0.0188231,12.6578
2.6,0.00151817,0.8,0.018823,12.3985
2.7,0.00158554,0.8,0.0187945,11.8537
2.9,0.00178842,0.8,0.0186644,10.4363
3.0,0.00195073,0.8,0.0185757,9.52244
