栅极电压(V),栅极电流(A),漏极电压(V),漏极电流(A),放大倍数
-10.0,0.0029042,0.8,0.00191849,0.660592
-9.9,0.00267655,0.8,0.00175414,0.655374
-9.7,0.00257922,0.8,0.00169971,0.659002
-9.6,0.00253518,0.8,0.00166883,0.658269
-9.5,0.0024881,0.8,0.00163307,0.656352
-9.3,0.00244794,0.8,0.00160404,0.655261
-9.2,0.00241356,0.8,0.00158156,0.655281
-9.1,0.00238593,0.8,0.0015607,0.654126
-8.9,0.00235926,0.8,0.00153721,0.651564
-8.8,0.00232101,0.8,0.00151217,0.651514
-8.7,0.00229338,0.8,0.00149733,0.652892
-8.6,0.0022602,0.8,0.00147098,0.650819
-8.4,0.00222613,0.8,0.00145673,0.654378
-8.3,0.00221181,0.8,0.0014556,0.658104
-8.2,0.00221801,0.8,0.00148523,0.669623
-8.0,0.00221897,0.8,0.00153381,0.691226
-7.9,0.00219426,0.8,0.00161566,0.736312
-7.8,0.00215386,0.8,0.00178335,0.827979
-7.6,0.00210869,0.8,0.00209953,0.995656
-7.5,0.00207247,0.8,0.00260981,1.25928
-7.4,0.00205445,0.8,0.00332002,1.61601
-7.2,0.00201059,0.8,0.00416937,2.0737
-7.1,0.00196565,0.8,0.00514855,2.61926
-7.0,0.00193862,0.8,0.0062525,3.22523
-6.8,0.00190658,0.8,0.00740677,3.88485
-6.7,0.00185376,0.8,0.008581,4.62897
-6.6,0.00181157,0.8,0.00977884,5.39799
-6.5,0.00177416,0.8,0.0109429,6.16793
-6.3,0.00174307,0.8,0.0120444,6.90988
-6.2,0.00169992,0.8,0.013048,7.67566
-6.1,0.00165177,0.8,0.0139353,8.43659
-5.9,0.00161024,0.8,0.014719,9.14087
-5.8,0.00157574,0.8,0.015399,9.77255
-5.7,0.00153272,0.8,0.0159781,10.4247
-5.5,0.00148743,0.8,0.0164628,11.0679
-5.4,0.00143796,0.8,0.0168711,11.7327
-5.3,0.00138652,0.8,0.0172154,12.4163
-5.1,0.00133967,0.8,0.0175164,13.0752
-5.0,0.00129951,0.8,0.0177615,13.6678
-4.9,0.00125004,0.8,0.0179633,14.3702
-4.7,0.00120445,0.8,0.0181463,15.066
-4.6,0.00115427,0.8,0.0182983,15.8527
-4.5,0.00110802,0.8,0.018431,16.6342
-4.4,0.00106601,0.8,0.0185496,17.401
-4.2,0.00101929,0.8,0.0186459,18.293
-4.1,0.000968503,0.8,0.0187318,19.341
-4.0,0.000922375,0.8,0.0188067,20.3894
-3.8,0.000879231,0.8,0.0188729,21.4652
-3.7,0.000836684,0.8,0.0189279,22.6225
-3.6,0.000794256,0.8,0.0189823,23.8995
-3.4,0.00075332,0.8,0.0190299,25.2614
-3.3,0.000710056,0.8,0.0190723,26.8603
-3.2,0.000673476,0.8,0.019113,28.3796
-3.0,0.00063439,0.8,0.0191448,30.1783
-2.9,0.000597153,0.8,0.0191742,32.1094
-2.8,0.000560394,0.8,0.0192067,34.2736
-2.6,0.000522263,0.8,0.0192337,36.8276
-2.5,0.000487771,0.8,0.0192605,39.4868
-2.4,0.000451669,0.8,0.0192825,42.6917
-2.3,0.000417117,0.8,0.0193047,46.2813
-2.1,0.000386326,0.8,0.0193253,50.0233
-2.0,0.000354818,0.8,0.0193495,54.5336
-1.9,0.000325518,0.8,0.0193661,59.4932
-1.7,0.000296576,0.8,0.0193854,65.364
-1.6,0.000269246,0.8,0.0194035,72.0661
-1.5,0.000242691,0.8,0.0194159,80.0026
-1.3,0.000217688,0.8,0.0194349,89.2787
-1.2,0.000193699,0.8,0.0194487,100.407
-1.1,0.000171381,0.8,0.0194633,113.567
-0.9,0.000148526,0.8,0.0194767,131.133
-0.8,0.000126983,0.8,0.0194893,153.48
-0.7,0.000107769,0.8,0.0195009,180.951
-0.5,8.99261e-5,0.8,0.0195161,217.024
-0.4,7.33367e-5,0.8,0.0195273,266.269
-0.3,5.8836e-5,0.8,0.0195402,332.113
-0.1,4.5111e-5,0.8,0.01955,433.375
0.0,3.42504e-5,0.8,0.01956,571.088
0.1,7.79815e-5,0.8,0.0195786,251.067
0.2,6.16315e-5,0.8,0.0195884,317.831
0.4,4.41478e-5,0.8,0.0195941,443.83
0.5,2.40982e-5,0.8,0.0195974,813.231
0.6,8.84043e-6,0.8,0.0195942,2216.43
0.8,6.29624e-5,0.8,0.0195824,311.017
0.9,0.000150023,0.8,0.0195592,130.375
1.0,0.000273364,0.8,0.0195223,71.415
1.2,0.000435789,0.8,0.0194599,44.6544
1.3,0.000642133,0.8,0.0193695,30.1643
1.4,0.000796682,0.8,0.0192913,24.2146
1.6,0.00109444,0.8,0.0191245,17.4742
1.7,0.00132692,0.8,0.0190082,14.3251
1.8,0.00130293,0.8,0.0190168,14.5954
1.9,0.00146381,0.8,0.0188991,12.9109
2.1,0.00144149,0.8,0.0189716,13.1611
2.2,0.00163882,0.8,0.0188565,11.5061
2.3,0.00185633,0.8,0.018715,10.0817
2.5,0.00166747,0.8,0.0188135,11.2827
2.6,0.00172708,0.8,0.0187716,10.869
2.7,0.00172475,0.8,0.0188029,10.9018
2.9,0.00180215,0.8,0.0187554,10.4072
3.0,0.00190144,0.8,0.018687,9.82781
