栅极电压(V),栅极电流(A),漏极电压(V),漏极电流(A),放大倍数
-8.0,0.0022608,9.0,0.00228623,1.01125
-8.0,0.0022938,9.5,0.00241225,1.05164
-8.0,0.00231647,10.0,0.00255055,1.10105
-7.0,0.00163088,0.0,0.00107546,0.659435
-7.0,0.00166382,0.5,0.00360073,2.16413
-7.0,0.00172373,1.0,0.00451476,2.61918
-7.0,0.00176819,1.5,0.00515571,2.91581
-7.0,0.00181408,2.0,0.00569102,3.13714
-7.0,0.00185406,2.5,0.00623855,3.3648
-7.0,0.00189196,3.0,0.00677882,3.58296
-7.0,0.00191767,3.5,0.00729219,3.80263
-7.0,0.0019388,4.0,0.00776909,4.00716
-7.0,0.00196935,4.5,0.00824318,4.18574
-7.0,0.00199167,5.0,0.00870315,4.36978
-7.0,0.00201142,5.5,0.00915298,4.55051
-7.0,0.00203273,6.0,0.00959708,4.72128
-7.0,0.00205451,6.5,0.00995124,4.84361
-7.0,0.00207736,7.0,0.0103043,4.96029
-7.0,0.00208494,7.5,0.0106118,5.08974
-7.0,0.00210135,8.0,0.0109358,5.20418
-7.0,0.00210583,8.5,0.0112148,5.3256
-7.0,0.00211866,9.0,0.0114674,5.41257
-7.0,0.0021353,9.5,0.0117004,5.47951
-7.0,0.00214032,10.0,0.0118931,5.55669
-6.0,0.00135895,0.0,0.00107272,0.789374
-6.0,0.00142119,0.5,0.00856204,6.02456
-6.0,0.00149196,1.0,0.0134971,9.04656
-6.0,0.00155104,1.5,0.0158064,10.1908
-6.0,0.00160433,2.0,0.0171968,10.719
-6.0,0.00165052,2.5,0.0182062,11.0306
-6.0,0.00169139,3.0,0.0190656,11.2721
-6.0,0.00171126,3.5,0.0198295,11.5877
-6.0,0.00174092,4.0,0.0205503,11.8043
-6.0,0.00177887,4.5,0.0212608,11.9519
-6.0,0.00179636,5.0,0.0218877,12.1845
-6.0,0.00181897,5.5,0.0224906,12.3645
-6.0,0.00184672,6.0,0.0230575,12.4857
-6.0,0.00187232,6.5,0.0236089,12.6094
-6.0,0.00189064,7.0,0.0241286,12.7621
-6.0,0.00190449,7.5,0.024589,12.9111
-6.0,0.00192328,8.0,0.0249106,12.9521
-6.0,0.00194727,8.5,0.025202,12.9422
-6.0,0.001961,9.0,0.0254204,12.963
-6.0,0.0019715,9.5,0.0256873,13.0293
-6.0,0.00198982,10.0,0.0259368,13.0347
-5.0,0.00107651,0.0,0.000957605,0.889546
-5.0,0.00114806,0.5,0.0101536,8.84414
-5.0,0.00122719,1.0,0.0191771,15.6268
-5.0,0.00131133,1.5,0.0260267,19.8476
-5.0,0.00137685,2.0,0.0298922,21.7106
-5.0,0.00143181,2.5,0.032048,22.3829
-5.0,0.0014956,3.0,0.0334752,22.3825
-5.0,0.00153893,3.5,0.0345121,22.426
-5.0,0.00157425,4.0,0.0353476,22.4536
-5.0,0.00160761,4.5,0.0360972,22.454
-5.0,0.00163631,5.0,0.0367951,22.4866
-5.0,0.0016634,5.5,0.0374816,22.5331
-5.0,0.00168011,6.0,0.0381341,22.6974
-5.0,0.00170619,6.5,0.0388005,22.741
-5.0,0.00173424,7.0,0.0393559,22.6935
-5.0,0.0017698,7.5,0.039823,22.5014
-5.0,0.00179916,8.0,0.0402384,22.3651
-5.0,0.00182894,8.5,0.040634,22.2172
-5.0,0.00186301,9.0,0.0409118,21.9601
-5.0,0.00188038,9.5,0.0411256,21.8709
-5.0,0.0019086,10.0,0.0413011,21.6395
-4.0,0.000787334,0.0,0.000805893,1.02357
-4.0,0.000864731,0.5,0.0104561,12.0917
-4.0,0.000949766,1.0,0.0207356,21.8323
-4.0,0.00103707,1.5,0.030534,29.4426
-4.0,0.00112664,2.0,0.0386212,34.28
-4.0,0.00121454,2.5,0.044099,36.3092
-4.0,0.00129623,3.0,0.0473922,36.5616
-4.0,0.00136587,3.5,0.0494622,36.213
-4.0,0.00141826,4.0,0.0508176,35.8309
-4.0,0.00146618,4.5,0.051781,35.3169
-4.0,0.00150187,5.0,0.0525637,34.9988
-4.0,0.00152795,5.5,0.0532755,34.8673
-4.0,0.00155611,6.0,0.0539689,34.6819
-4.0,0.00159484,6.5,0.0546564,34.2708
-4.0,0.00161244,7.0,0.0552333,34.2545
-4.0,0.00164693,7.5,0.0558011,33.8819
-4.0,0.00168447,8.0,0.0562889,33.4164
-4.0,0.00172081,8.5,0.0566871,32.9421
-4.0,0.00175202,9.0,0.0570113,32.5403
-4.0,0.00179009,9.5,0.0572682,31.9918
-4.0,0.00183634,10.0,0.0574936,31.3088
