栅极电压(V),栅极电流(A),漏极电压(V),漏极电流(A),放大倍数
-5.0,0.00206244,8.5,0.0468087,22.6958
-5.0,0.00208506,9.0,0.046953,22.5188
-5.0,0.00210887,9.5,0.0470563,22.3135
-5.0,0.00213554,10.0,0.0471113,22.0606
-4.0,0.000878515,0.0,0.000921718,1.04918
-4.0,0.000953465,0.5,0.0112967,11.848
-4.0,0.00104465,1.0,0.0224912,21.5299
-4.0,0.00114126,1.5,0.0333753,29.2443
-4.0,0.00123608,2.0,0.0426894,34.5361
-4.0,0.0013306,2.5,0.0493268,37.0711
-4.0,0.00142137,3.0,0.0534971,37.6377
-4.0,0.00150199,3.5,0.0562011,37.4178
-4.0,0.00157031,4.0,0.0580479,36.9659
-4.0,0.00162539,4.5,0.0593576,36.519
-4.0,0.00167564,5.0,0.0603001,35.9863
-4.0,0.00171114,5.5,0.0609851,35.64
-4.0,0.0017414,6.0,0.0614797,35.3048
-4.0,0.00177613,6.5,0.0618234,34.8079
-4.0,0.00181492,7.0,0.0620203,34.1725
-4.0,0.00184159,7.5,0.0621137,33.7283
-4.0,0.00187238,8.0,0.0621291,33.1819
-4.0,0.00189404,8.5,0.0620613,32.7666
-4.0,0.00191308,9.0,0.0619717,32.3937
-4.0,0.00193021,9.5,0.0618382,32.037
-4.0,0.00194423,10.0,0.0617269,31.7488
