栅极电压(V),栅极电流(A),漏极电压(V),漏极电流(A),放大倍数
-10.0,0.00214772,0.3,0.00116619,0.54299
-9.9,0.00208751,0.3,0.00112893,0.540802
-9.8,0.00206638,0.3,0.00111486,0.539523
-9.6,0.00203559,0.3,0.00109823,0.539514
-9.5,0.00201828,0.3,0.00109036,0.540242
-9.4,0.00200617,0.3,0.00108398,0.540323
-9.3,0.00198988,0.3,0.00107301,0.539234
-9.1,0.00197991,0.3,0.00106807,0.539454
-9.0,0.0019638,0.3,0.00105561,0.537534
-8.9,0.00194405,0.3,0.00104553,0.53781
-8.8,0.00191946,0.3,0.00103218,0.537745
-8.7,0.00191445,0.3,0.00103313,0.539648
-8.5,0.00188724,0.3,0.00101465,0.537637
-8.4,0.00187304,0.3,0.00100494,0.536529
-8.3,0.00184356,0.3,0.000990093,0.537055
-8.2,0.00182572,0.3,0.000990391,0.542466
-8.1,0.0018142,0.3,0.00100243,0.552547
-7.9,0.00179325,0.3,0.00103635,0.577917
-7.8,0.00176628,0.3,0.0011151,0.631327
-7.7,0.00174922,0.3,0.00127236,0.727387
-7.6,0.00172391,0.3,0.00152511,0.884681
-7.5,0.0016936,0.3,0.00187783,1.10878
-7.3,0.00166215,0.3,0.00232731,1.40018
-7.2,0.00163518,0.3,0.00283484,1.73366
-7.1,0.00160946,0.3,0.00336288,2.08945
-7.0,0.00158386,0.3,0.00387375,2.44577
-6.8,0.00155904,0.3,0.0043516,2.7912
-6.7,0.0015258,0.3,0.00475994,3.11964
-6.6,0.00149518,0.3,0.00512268,3.42613
-6.5,0.00146493,0.3,0.00543749,3.71177
-6.4,0.00143736,0.3,0.00570628,3.96997
-6.2,0.0014074,0.3,0.00593287,4.21548
-6.1,0.00137613,0.3,0.00612523,4.45105
-6.0,0.00134445,0.3,0.00628684,4.67614
-5.9,0.00131234,0.3,0.0064224,4.89385
-5.8,0.00128143,0.3,0.00654049,5.10406
-5.6,0.00124628,0.3,0.00664105,5.3287
-5.5,0.00121293,0.3,0.00672374,5.54339
-5.4,0.00118446,0.3,0.00679891,5.74009
-5.3,0.00115224,0.3,0.00686418,5.95725
-5.1,0.00111643,0.3,0.0069167,6.19537
-5.0,0.00108218,0.3,0.00696248,6.43375
-4.9,0.0010505,0.3,0.00699986,6.66336
-4.8,0.00101588,0.3,0.00703181,6.92189
-4.7,0.000984914,0.3,0.00705983,7.16797
-4.5,0.000951258,0.3,0.00708278,7.4457
-4.4,0.000914319,0.3,0.0071006,7.766
-4.3,0.000879709,0.3,0.00711491,8.0878
-4.2,0.000848619,0.3,0.00712915,8.40088
-4.1,0.000815917,0.3,0.00713917,8.74987
-3.9,0.000784469,0.3,0.00714757,9.11135
-3.8,0.000753439,0.3,0.0071558,9.49752
-3.7,0.000723065,0.3,0.00716182,9.90481
-3.6,0.000688991,0.3,0.00716367,10.3973
-3.5,0.000659453,0.3,0.00716713,10.8683
-3.3,0.000628422,0.3,0.00716945,11.4087
-3.2,0.000596974,0.3,0.00716999,12.0106
-3.1,0.000566063,0.3,0.00716987,12.6662
-3.0,0.000536883,0.3,0.00716838,13.3518
-2.8,0.000509015,0.3,0.00716772,14.0815
-2.7,0.000479835,0.3,0.00716695,14.9363
-2.6,0.000450952,0.3,0.00716379,15.8859
-2.5,0.00042207,0.3,0.00716206,16.9689
-2.4,0.000396291,0.3,0.00716003,18.0676
-2.2,0.000369378,0.3,0.0071598,19.3834
-2.1,0.000343241,0.3,0.00715586,20.8479
-2.0,0.000317522,0.3,0.00715324,22.5283
-1.9,0.00029234,0.3,0.00715067,24.4601
-1.8,0.000268052,0.3,0.00714942,26.6718
-1.6,0.000244422,0.3,0.00714805,29.2447
-1.5,0.000222223,0.3,0.00714501,32.1524
-1.4,0.000199248,0.3,0.0071412,35.8408
-1.3,0.000176572,0.3,0.00713762,40.4233
-1.1,0.000157298,0.3,0.00713643,45.3689
-1.0,0.000137665,0.3,0.00713625,51.8378
-0.9,0.000119047,0.3,0.00713291,59.9168
-0.8,0.000101204,0.3,0.00713214,70.4729
-0.7,8.58682e-5,0.3,0.00713053,83.0404
-0.5,7.05321e-5,0.3,0.00712951,101.082
-0.4,5.63297e-5,0.3,0.00712868,126.553
-0.3,4.4574e-5,0.3,0.00712778,159.909
-0.2,3.3236e-5,0.3,0.00712826,214.474
-0.1,2.25543e-5,0.3,0.00712886,316.075
0.1,5.1368e-5,0.3,0.00712987,138.8
0.2,3.99708e-5,0.3,0.007131,178.405
0.3,2.27257e-5,0.3,0.00712939,313.715
0.4,1.43302e-5,0.3,0.00711932,496.805
0.5,7.55531e-5,0.3,0.00709685,93.9319
0.7,0.000166671,0.3,0.00705959,42.3564
0.8,0.000298903,0.3,0.00699574,23.4047
0.9,0.000473203,0.3,0.00690537,14.5928
1.0,0.000696911,0.3,0.00678746,9.73935
1.2,0.000960957,0.3,0.00664505,6.91503
1.3,0.00128247,0.3,0.00646377,5.04009
1.4,0.0017022,0.3,0.00623373,3.66216
1.5,0.00197501,0.3,0.00611879,3.09811
1.6,0.00212127,0.3,0.00604392,2.8492
1.8,0.00210808,0.3,0.00607742,2.88292
1.9,0.00220314,0.3,0.00602795,2.73607
2.0,0.00227719,0.3,0.00598962,2.63027
