栅极电压(V),栅极电流(A),漏极电压(V),漏极电流(A),放大倍数
-10.0,0.00232387,0.3,0.00139015,0.598205
-9.9,0.0022867,0.3,0.001361,0.595181
-9.8,0.00225483,0.3,0.00134383,0.595978
-9.6,0.00222768,0.3,0.00132624,0.595346
-9.5,0.00220142,0.3,0.00131188,0.595924
-9.4,0.00217117,0.3,0.00129399,0.595987
-9.3,0.00216061,0.3,0.00128523,0.594846
-9.1,0.00214533,0.3,0.0012739,0.593801
-9.0,0.00213155,0.3,0.00126502,0.593474
-8.9,0.00210797,0.3,0.00125125,0.593581
-8.8,0.00209646,0.3,0.0012472,0.594908
-8.7,0.002081,0.3,0.0012323,0.592167
-8.5,0.00205522,0.3,0.0012218,0.594486
-8.4,0.00204394,0.3,0.00121888,0.596338
-8.3,0.00202222,0.3,0.0012066,0.596671
-8.2,0.00199722,0.3,0.00119397,0.597816
-8.1,0.00197293,0.3,0.00119224,0.604299
-7.9,0.00194739,0.3,0.00120625,0.619419
-7.8,0.00192961,0.3,0.00125477,0.650271
-7.7,0.00190669,0.3,0.00135402,0.710142
-7.6,0.00188903,0.3,0.00153721,0.813756
-7.5,0.00185973,0.3,0.00182531,0.981492
-7.3,0.00183598,0.3,0.00222614,1.21251
-7.2,0.00180501,0.3,0.00268939,1.48996
-7.1,0.00178275,0.3,0.00320235,1.7963
-7.0,0.00175846,0.3,0.0037156,2.11299
-6.8,0.00173782,0.3,0.00420198,2.41796
-6.7,0.00171001,0.3,0.00462677,2.7057
-6.6,0.00168095,0.3,0.00500411,2.97695
-6.5,0.00164741,0.3,0.00532775,3.23402
-6.4,0.00161662,0.3,0.005605,3.46711
-6.2,0.00158225,0.3,0.00584035,3.69117
-6.1,0.00154788,0.3,0.00604017,3.90222
-6.0,0.00151434,0.3,0.00620851,4.09981
-5.9,0.00147657,0.3,0.00635146,4.3015
-5.8,0.00144124,0.3,0.00647724,4.49421
-5.6,0.00140764,0.3,0.00658311,4.6767
-5.5,0.00137482,0.3,0.00667616,4.85602
-5.4,0.00133568,0.3,0.00674675,5.05117
-5.3,0.00130017,0.3,0.00681309,5.24015
-5.1,0.00125971,0.3,0.00686448,5.44925
-5.0,0.00122128,0.3,0.0069074,5.65587
-4.9,0.00118399,0.3,0.0069474,5.86779
-4.8,0.00114836,0.3,0.00698293,6.08078
-4.7,0.0011119,0.3,0.00701047,6.30495
-4.5,0.00107627,0.3,0.00703133,6.53305
-4.4,0.00104053,0.3,0.0070513,6.77664
-4.3,0.0010027,0.3,0.00706489,7.04587
-4.2,0.000968444,0.3,0.00708069,7.31141
-4.1,0.00093431,0.3,0.00709029,7.5888
-3.9,0.000898088,0.3,0.00710322,7.90927
-3.8,0.000863716,0.3,0.00711038,8.23231
-3.7,0.000828688,0.3,0.00711383,8.58445
-3.6,0.000795032,0.3,0.00711837,8.95356
-3.5,0.000762151,0.3,0.00712141,9.34383
-3.3,0.000730226,0.3,0.00712057,9.75119
-3.2,0.000697525,0.3,0.0071254,10.2153
-3.1,0.000664704,0.3,0.00712683,10.7218
-3.0,0.000633256,0.3,0.00712969,11.2588
-2.8,0.00060318,0.3,0.00712904,11.8191
-2.7,0.000572269,0.3,0.00712611,12.4524
-2.6,0.000543805,0.3,0.00712087,13.0945
-2.5,0.000513192,0.3,0.00711741,13.8689
-2.4,0.000484728,0.3,0.00711735,14.6832
-2.2,0.000457338,0.3,0.00711765,15.5632
-2.1,0.000429052,0.3,0.00711413,16.581
-2.0,0.000402497,0.3,0.00710692,17.6571
-1.9,0.000375465,0.3,0.00710519,18.9237
-1.8,0.000348015,0.3,0.00709643,20.3912
-1.6,0.000321878,0.3,0.00709619,22.0462
-1.5,0.000296278,0.3,0.00709565,23.9493
-1.4,0.000271155,0.3,0.00708892,26.1434
-1.3,0.000246033,0.3,0.0070888,28.8124
-1.1,0.000223118,0.3,0.00708659,31.7616
-1.0,0.000199666,0.3,0.00708117,35.4651
-0.9,0.000178184,0.3,0.00707217,39.6903
-0.8,0.000156701,0.3,0.0070699,45.1171
-0.7,0.000137188,0.3,0.00706817,51.5218
-0.5,0.000116421,0.3,0.00706465,60.6819
-0.4,9.67885e-5,0.3,0.00706132,72.9562
-0.3,7.55447e-5,0.3,0.00705542,93.394
-0.2,5.51362e-5,0.3,0.00704653,127.802
-0.1,3.53245e-5,0.3,0.00704761,199.511
0.1,5.75142e-5,0.3,0.00704701,122.526
0.2,3.8479e-5,0.3,0.00704898,183.19
0.3,1.62812e-5,0.3,0.00704379,432.633
0.4,1.92233e-5,0.3,0.00703479,365.951
0.5,7.40016e-5,0.3,0.00702078,94.8734
0.7,0.000151932,0.3,0.00698931,46.0029
0.8,0.000257432,0.3,0.00694251,26.9683
0.9,0.000398614,0.3,0.00687521,17.2478
1.0,0.000580075,0.3,0.0067809,11.6897
1.2,0.000801873,0.3,0.00665727,8.30215
1.3,0.00105983,0.3,0.00651968,6.15163
1.4,0.00136625,0.3,0.00635432,4.65092
1.5,0.00165446,0.3,0.00619802,3.74625
1.6,0.00187375,0.3,0.00606657,3.23766
1.8,0.00189792,0.3,0.00603748,3.1811
1.9,0.00148356,0.3,0.00627152,4.22735
2.0,0.00141303,0.3,0.0063241,4.47556
