栅极电压(V),栅极电流(A),漏极电压(V),漏极电流(A),放大倍数
-10.0,0.00254204,0.8,0.00154639,0.608326
-9.9,0.00238039,0.8,0.00144904,0.608741
-9.7,0.00231397,0.8,0.00141244,0.610397
-9.6,0.00226766,0.8,0.00139158,0.613663
-9.4,0.00222625,0.8,0.00136571,0.613458
-9.3,0.00219015,0.8,0.00134973,0.616273
-9.1,0.00217612,0.8,0.00134252,0.616933
-9.0,0.00214945,0.8,0.00132261,0.615325
-8.9,0.0021368,0.8,0.00131957,0.617545
-8.7,0.00210606,0.8,0.00130431,0.619313
-8.6,0.00209222,0.8,0.00129942,0.621072
-8.4,0.00207247,0.8,0.00128791,0.621437
-8.3,0.00206626,0.8,0.00128535,0.622066
-8.2,0.00205916,0.8,0.00129805,0.630378
-8.0,0.00202216,0.8,0.0013238,0.654647
-7.9,0.00199752,0.8,0.00142812,0.714947
-7.7,0.00197836,0.8,0.00166752,0.84288
-7.6,0.00194035,0.8,0.002086,1.07506
-7.5,0.00191761,0.8,0.00271913,1.41798
-7.3,0.00189691,0.8,0.00355292,1.873
-7.2,0.00186719,0.8,0.00453103,2.42666
-7.0,0.00184249,0.8,0.00563165,3.05654
-6.9,0.0018182,0.8,0.00681929,3.75057
-6.7,0.00177857,0.8,0.00804318,4.52227
-6.6,0.00174778,0.8,0.00928722,5.31372
-6.5,0.00170697,0.8,0.0105005,6.15154
-6.3,0.00167653,0.8,0.0116431,6.94476
-6.2,0.0016341,0.8,0.0126735,7.75565
-6.0,0.00159729,0.8,0.0136033,8.51649
-5.9,0.0015684,0.8,0.0144108,9.18822
-5.8,0.0015323,0.8,0.0151041,9.85714
-5.6,0.00149477,0.8,0.0157006,10.5037
-5.5,0.00145765,0.8,0.0162197,11.1273
-5.3,0.00142041,0.8,0.0166457,11.7189
-5.2,0.00138461,0.8,0.016996,12.2749
-5.0,0.00134588,0.8,0.0172909,12.8473
-4.9,0.00130608,0.8,0.0175274,13.4199
-4.8,0.00126604,0.8,0.0177688,14.0349
-4.6,0.0012254,0.8,0.0179551,14.6524
-4.5,0.00118345,0.8,0.0181014,15.2954
-4.3,0.00114359,0.8,0.0182328,15.9435
-4.2,0.00110486,0.8,0.0183424,16.6016
-4.1,0.00106482,0.8,0.0184509,17.3277
-3.9,0.00102525,0.8,0.0185421,18.0854
-3.8,0.000984496,0.8,0.0186166,18.9098
-3.6,0.000943023,0.8,0.0186773,19.8058
-3.5,0.000904414,0.8,0.0187352,20.7153
-3.4,0.000867655,0.8,0.0187979,21.6652
-3.2,0.000828031,0.8,0.0188504,22.7653
-3.1,0.000791093,0.8,0.0188966,23.8867
-2.9,0.000753141,0.8,0.0189337,25.1396
-2.8,0.000715128,0.8,0.0189717,26.5291
-2.6,0.000677892,0.8,0.0190021,28.0312
-2.5,0.000641014,0.8,0.0190295,29.6866
-2.4,0.000604851,0.8,0.0190625,31.516
-2.2,0.000571732,0.8,0.0190938,33.3964
-2.1,0.000538375,0.8,0.0191197,35.5137
-1.9,0.000505196,0.8,0.0191486,37.9033
-1.8,0.000472196,0.8,0.0191556,40.5671
-1.7,0.000440152,0.8,0.0191775,43.5702
-1.5,0.000408465,0.8,0.0192141,47.0398
-1.4,0.000378031,0.8,0.0192124,50.8223
-1.2,0.000346523,0.8,0.0192188,55.4618
-1.1,0.000313822,0.8,0.0192185,61.2401
-0.9,0.000282553,0.8,0.0192414,68.0984
-0.8,0.000253492,0.8,0.0192538,75.9543
-0.7,0.000222462,0.8,0.0192568,86.5622
-0.5,0.000193341,0.8,0.0192748,99.6933
-0.4,0.000164638,0.8,0.0192762,117.082
-0.2,0.000137307,0.8,0.0192605,140.273
-0.1,0.000107888,0.8,0.0192709,178.619
0.0,0.000122854,0.8,0.0192858,156.981
0.2,9.23026e-5,0.8,0.0192777,208.853
0.3,6.34216e-5,0.8,0.0192986,304.291
0.5,3.59131e-5,0.8,0.019313,537.77
0.6,1.1247e-6,0.8,0.0193167,17175
0.7,5.4131e-5,0.8,0.0192984,356.513
0.9,0.000138029,0.8,0.0193062,139.871
1.0,0.000258148,0.8,0.0192544,74.5867
1.2,0.000429166,0.8,0.0191994,44.7365
1.3,0.000641835,0.8,0.0190709,29.7131
1.5,0.000915368,0.8,0.0189383,20.6893
1.6,0.00122172,0.8,0.0187946,15.3837
1.7,0.00150868,0.8,0.0186222,12.3434
1.9,0.00152569,0.8,0.0186204,12.2046
2.0,0.00131111,0.8,0.0187546,14.3044
2.2,0.00136117,0.8,0.0187464,13.7723
2.3,0.00125048,0.8,0.0188129,15.0445
2.4,0.00127006,0.8,0.0188282,14.8247
2.6,0.00141255,0.8,0.0187416,13.2679
2.7,0.0011281,0.8,0.0188857,16.7412
2.9,0.000863753,0.8,0.0190087,22.0071
3.0,0.000961673,0.8,0.0190019,19.7592
3.2,0.00111676,0.8,0.0189004,16.9243
3.3,0.00130562,0.8,0.0188062,14.404
3.4,0.00158142,0.8,0.0186168,11.7722
3.6,0.00189458,0.8,0.0184234,9.72427
3.7,0.00227802,0.8,0.0181782,7.97982
3.9,0.00274591,0.8,0.0178561,6.5028
4.0,0.0036442,0.8,0.0172936,4.74551
