栅极电压(V),栅极电流(A),漏极电压(V),漏极电流(A),放大倍数
-10.0,0.00275024,0.8,0.00170776,0.620949
-9.9,0.0025603,0.8,0.00157703,0.615955
-9.7,0.00249102,0.8,0.00153345,0.615591
-9.6,0.00244549,0.8,0.00149715,0.612209
-9.4,0.00240969,0.8,0.00147664,0.612793
-9.3,0.0023811,0.8,0.00145876,0.612641
-9.1,0.00235031,0.8,0.00143879,0.61217
-9.0,0.00232208,0.8,0.00142198,0.612373
-8.9,0.00229189,0.8,0.00140147,0.611491
-8.7,0.00225847,0.8,0.00138329,0.61249
-8.6,0.0022343,0.8,0.00137048,0.613382
-8.4,0.00220727,0.8,0.00135933,0.615842
-8.3,0.00217952,0.8,0.00134705,0.618049
-8.2,0.00215404,0.8,0.00135325,0.628238
-8.0,0.00212993,0.8,0.00139116,0.653148
-7.9,0.00210135,0.8,0.00150657,0.716953
-7.7,0.00208142,0.8,0.00177143,0.851068
-7.6,0.0020477,0.8,0.0022172,1.08278
-7.5,0.00200665,0.8,0.00287985,1.43515
-7.3,0.00197275,0.8,0.00374595,1.89885
-7.2,0.00194495,0.8,0.00478027,2.45779
-7.0,0.00191487,0.8,0.0059275,3.09551
-6.9,0.0018771,0.8,0.00715354,3.81095
-6.7,0.00184392,0.8,0.00842607,4.56965
-6.6,0.00180268,0.8,0.00970832,5.38549
-6.5,0.00176246,0.8,0.0109447,6.2099
-6.3,0.00172421,0.8,0.012112,7.02467
-6.2,0.00168513,0.8,0.013161,7.81008
-6.0,0.00164455,0.8,0.0140882,8.5666
-5.9,0.00160152,0.8,0.0148925,9.29898
-5.8,0.00155838,0.8,0.0155679,9.9898
-5.6,0.00151881,0.8,0.0161399,10.6267
-5.5,0.00147478,0.8,0.0166216,11.2706
-5.3,0.00143205,0.8,0.0170244,11.8881
-5.2,0.00138813,0.8,0.0173595,12.5057
-5.0,0.00134117,0.8,0.0176419,13.1541
-4.9,0.0012979,0.8,0.0178772,13.7739
-4.8,0.00124515,0.8,0.0180786,14.5192
-4.6,0.00119974,0.8,0.0182474,15.2095
-4.5,0.00115409,0.8,0.0183834,15.9289
-4.3,0.00110909,0.8,0.0185058,16.6856
-4.2,0.00106362,0.8,0.0186132,17.4999
-4.1,0.0010209,0.8,0.0187047,18.3218
-3.9,0.000975425,0.8,0.0187896,19.263
-3.8,0.000932759,0.8,0.0188608,20.2204
-3.6,0.000890211,0.8,0.0189246,21.2586
-3.5,0.000847246,0.8,0.0189845,22.4073
-3.4,0.000805773,0.8,0.0190391,23.6284
-3.2,0.000763046,0.8,0.0190806,25.0058
-3.1,0.00072211,0.8,0.0191232,26.4824
-2.9,0.000682308,0.8,0.0191577,28.0778
-2.8,0.000641909,0.8,0.0191881,29.8922
-2.6,0.000603538,0.8,0.0192217,31.8484
-2.5,0.000565108,0.8,0.0192489,34.0623
-2.4,0.000527514,0.8,0.0192755,36.5403
-2.2,0.000490815,0.8,0.0193006,39.3236
-2.1,0.000456622,0.8,0.0193222,42.3155
-1.9,0.000423622,0.8,0.019342,45.6586
-1.8,0.000388772,0.8,0.0193591,49.7955
-1.7,0.000356191,0.8,0.0193801,54.4093
-1.5,0.000324205,0.8,0.0193996,59.8374
-1.4,0.000292817,0.8,0.0194181,66.3148
-1.2,0.000262861,0.8,0.0194353,73.9376
-1.1,0.000234516,0.8,0.0194489,82.9321
-0.9,0.000205872,0.8,0.0194649,94.5486
-0.8,0.000179795,0.8,0.0194842,108.369
-0.7,0.000154553,0.8,0.0194983,126.159
-0.5,0.000131817,0.8,0.0195091,148.001
-0.4,0.000109976,0.8,0.019525,177.539
-0.2,8.88519e-5,0.8,0.0195378,219.892
-0.1,7.13078e-5,0.8,0.0195481,274.137
0.0,9.34364e-5,0.8,0.0195617,209.358
0.2,7.46399e-5,0.8,0.0195734,262.238
0.3,5.60224e-5,0.8,0.01958,349.503
0.5,3.63905e-5,0.8,0.0195833,538.143
0.6,6.37578e-6,0.8,0.0195878,3072.22
0.7,4.71495e-5,0.8,0.0195893,415.472
0.9,0.00013415,0.8,0.0195753,145.921
1.0,0.000264771,0.8,0.0195333,73.7743
1.2,0.000445695,0.8,0.0194661,43.6758
1.3,0.000671969,0.8,0.0193588,28.8091
1.5,0.000916383,0.8,0.0192323,20.9872
1.6,0.00122823,0.8,0.0190738,15.5295
1.7,0.00142538,0.8,0.0189578,13.3002
1.9,0.0016473,0.8,0.0188373,11.4353
2.0,0.00133104,0.8,0.0190193,14.2891
2.2,0.00154329,0.8,0.0188552,12.2175
2.3,0.00170828,0.8,0.0187535,10.978
2.4,0.00184893,0.8,0.0186475,10.0856
2.6,0.00184302,0.8,0.0186582,10.1237
2.7,0.0019777,0.8,0.0186113,9.41058
2.9,0.00192728,0.8,0.0186964,9.70093
3.0,0.00205754,0.8,0.0186031,9.04143
3.2,0.00201326,0.8,0.0186299,9.2536
3.3,0.00228137,0.8,0.0184741,8.09781
3.4,0.00219687,0.8,0.0185043,8.42303
3.6,0.00223554,0.8,0.0184652,8.25984
3.7,0.00251587,0.8,0.0182957,7.27212
3.9,0.00286716,0.8,0.0180722,6.30317
4.0,0.00355446,0.8,0.0176475,4.96489
