栅极电压(V),栅极电流(A),漏极电压(V),漏极电流(A),放大倍数
-10.0,0.00246846,0.8,0.0014652,0.593568
-9.9,0.00233593,0.8,0.00137495,0.588609
-9.7,0.00228604,0.8,0.00134639,0.588962
-9.6,0.00226277,0.8,0.00133197,0.588646
-9.4,0.00222482,0.8,0.00131224,0.589819
-9.3,0.00220023,0.8,0.00129626,0.589147
-9.1,0.0021652,0.8,0.00127855,0.5905
-9.0,0.00213871,0.8,0.00126031,0.589285
-8.9,0.00209514,0.8,0.00123349,0.588739
-8.7,0.00207432,0.8,0.0012283,0.592146
-8.6,0.00205671,0.8,0.00122014,0.593248
-8.4,0.00201417,0.8,0.001192,0.591807
-8.3,0.00199579,0.8,0.00118383,0.593164
-8.2,0.00197484,0.8,0.00117698,0.595988
-8.0,0.00194972,0.8,0.00119152,0.611124
-7.9,0.00192418,0.8,0.00124249,0.645724
-7.7,0.00189225,0.8,0.00136773,0.722806
-7.6,0.00186725,0.8,0.00163861,0.877553
-7.5,0.00184428,0.8,0.00208218,1.12899
-7.3,0.00180895,0.8,0.00269803,1.49149
-7.2,0.00178359,0.8,0.00347716,1.94953
-7.0,0.00174647,0.8,0.00437688,2.50613
-6.9,0.00170577,0.8,0.00536858,3.14731
-6.7,0.0016754,0.8,0.00643331,3.83987
-6.6,0.00164556,0.8,0.00753308,4.57782
-6.5,0.00160779,0.8,0.00863483,5.37062
-6.3,0.0015764,0.8,0.00971672,6.16387
-6.2,0.00154442,0.8,0.0107311,6.9483
-6.0,0.00150849,0.8,0.0116716,7.73727
-5.9,0.00146093,0.8,0.0125171,8.5679
-5.8,0.00142369,0.8,0.0132746,9.32408
-5.6,0.00138801,0.8,0.0139422,10.0447
-5.5,0.0013497,0.8,0.0145106,10.751
-5.3,0.00131205,0.8,0.0150014,11.4336
-5.2,0.00127338,0.8,0.015428,12.1158
-5.0,0.00123381,0.8,0.0157907,12.7983
-4.9,0.00119425,0.8,0.0161026,13.4834
-4.8,0.00115397,0.8,0.0163658,14.1822
-4.6,0.0011122,0.8,0.0165877,14.9143
-4.5,0.00106649,0.8,0.0167773,15.7313
-4.3,0.001024,0.8,0.0169424,16.5453
-4.2,0.000981154,0.8,0.0170895,17.4178
-4.1,0.000942008,0.8,0.0172234,18.2837
-3.9,0.000900415,0.8,0.0173387,19.2563
-3.8,0.000860673,0.8,0.0174361,20.2587
-3.6,0.000818841,0.8,0.0175215,21.3979
-3.5,0.000781187,0.8,0.0176032,22.5339
-3.4,0.000739774,0.8,0.0176765,23.8945
-3.2,0.000701761,0.8,0.0177492,25.2924
-3.1,0.000660646,0.8,0.0178055,26.9517
-2.9,0.000622873,0.8,0.0178587,28.6715
-2.8,0.000586651,0.8,0.0179079,30.5256
-2.6,0.000551443,0.8,0.0179581,32.5657
-2.5,0.000516415,0.8,0.0180066,34.8685
-2.4,0.000479894,0.8,0.0180496,37.6116
-2.2,0.000445761,0.8,0.0180899,40.5821
-2.1,0.000412403,0.8,0.0181319,43.9665
-1.9,0.000379404,0.8,0.0181658,47.8798
-1.8,0.000347001,0.8,0.0181934,52.4304
-1.7,0.000313524,0.8,0.0182245,58.1279
-1.5,0.000282851,0.8,0.0182551,64.5396
-1.4,0.000252358,0.8,0.0182866,72.4629
-1.2,0.00022646,0.8,0.0183073,80.8412
-1.1,0.000200203,0.8,0.0183346,91.58
-0.9,0.000174424,0.8,0.0183593,105.257
-0.8,0.000152703,0.8,0.0183914,120.439
-0.7,0.000130504,0.8,0.018415,141.107
-0.5,0.000108246,0.8,0.0184354,170.31
-0.4,8.80762e-5,0.8,0.0184536,209.519
-0.2,6.86822e-5,0.8,0.0184792,269.054
-0.1,5.07204e-5,0.8,0.0184996,364.737
0.0,8.03683e-5,0.8,0.018549,230.8
0.2,6.34813e-5,0.8,0.0185695,292.519
0.3,4.88618e-5,0.8,0.0185842,380.342
0.5,3.63905e-5,0.8,0.0186032,511.21
0.6,1.86084e-5,0.8,0.0186175,1000.49
0.7,1.27788e-5,0.8,0.0186196,1457.07
0.9,6.51106e-5,0.8,0.0186234,286.027
1.0,0.000153066,0.8,0.018591,121.457
1.2,0.000295204,0.8,0.0185349,62.7868
1.3,0.000483168,0.8,0.0184431,38.1712
1.5,0.000732714,0.8,0.0183483,25.0416
1.6,0.00103775,0.8,0.018428,17.7576
1.7,0.00128145,0.8,0.018552,14.4773
1.9,0.00132877,0.8,0.0185923,13.9921
2.0,0.00149878,0.8,0.0185148,12.3532
2.2,0.00170416,0.8,0.0183634,10.7756
2.3,0.00192716,0.8,0.018289,9.49013
2.4,0.00222659,0.8,0.018138,8.14609
2.6,0.00223846,0.8,0.0181848,8.1238
2.7,0.00235172,0.8,0.0180931,7.69356
2.9,0.00232182,0.8,0.018139,7.81241
3.0,0.00214669,0.8,0.018278,8.5145
3.2,0.00228817,0.8,0.0182097,7.95819
3.3,0.00234414,0.8,0.0181763,7.75393
3.4,0.00237469,0.8,0.0181548,7.64512
3.6,0.00257883,0.8,0.0180319,6.99228
3.7,0.00276817,0.8,0.017925,6.4754
3.9,0.00279538,0.8,0.017853,6.38661
4.0,0.0035202,0.8,0.0174111,4.94605
