栅极电压(V),栅极电流(A),漏极电压(V),漏极电流(A),放大倍数
-10.0,0.00214455,0.3,0.00125751,0.586375
-9.9,0.00208703,0.3,0.00121566,0.582483
-9.8,0.00206584,0.3,0.00119683,0.579343
-9.6,0.00205188,0.3,0.00118949,0.579707
-9.5,0.0020307,0.3,0.0011796,0.580883
-9.4,0.00200772,0.3,0.00116631,0.580913
-9.3,0.0019906,0.3,0.00115367,0.579559
-9.1,0.00196153,0.3,0.00113924,0.580792
-9.0,0.00194137,0.3,0.00113096,0.582558
-8.9,0.001924,0.3,0.00111707,0.580598
-8.8,0.00190383,0.3,0.00110169,0.57867
-8.7,0.00188736,0.3,0.00109358,0.579423
-8.5,0.00187,0.3,0.00108547,0.580465
-8.4,0.00184499,0.3,0.00107164,0.580838
-8.3,0.00182285,0.3,0.00105883,0.580865
-8.2,0.00181002,0.3,0.0010512,0.580767
-8.1,0.0017914,0.3,0.00104446,0.583041
-7.9,0.00176449,0.3,0.00103737,0.587915
-7.8,0.00174599,0.3,0.00105161,0.6023
-7.7,0.00173024,0.3,0.00109805,0.634623
-7.6,0.001701,0.3,0.00119265,0.701146
-7.5,0.00168375,0.3,0.00136249,0.8092
-7.3,0.00166681,0.3,0.00161918,0.971424
-7.2,0.00163572,0.3,0.00194448,1.18876
-7.1,0.00160594,0.3,0.0023344,1.4536
-7.0,0.00158505,0.3,0.0027586,1.74039
-6.8,0.00156608,0.3,0.00319215,2.03831
-6.7,0.00154471,0.3,0.00360204,2.33186
-6.6,0.00151601,0.3,0.0039829,2.62723
-6.5,0.00148295,0.3,0.00432353,2.91549
-6.4,0.00145813,0.3,0.00463345,3.17767
-6.2,0.00143062,0.3,0.00491476,3.43541
-6.1,0.00140018,0.3,0.00516053,3.68562
-6.0,0.00137464,0.3,0.00537359,3.90909
-5.9,0.00134254,0.3,0.00555212,4.13553
-5.8,0.00130333,0.3,0.00570342,4.37604
-5.6,0.00127475,0.3,0.00583904,4.58054
-5.5,0.00125046,0.3,0.00596005,4.76629
-5.4,0.00121132,0.3,0.00606079,5.00346
-5.3,0.00117468,0.3,0.00614699,5.23291
-5.1,0.00114174,0.3,0.00622258,5.45008
-5.0,0.00111023,0.3,0.00628678,5.66259
-4.9,0.00107401,0.3,0.00634121,5.90424
-4.8,0.00104399,0.3,0.00639223,6.12288
-4.7,0.00100813,0.3,0.00643539,6.38349
-4.5,0.000977454,0.3,0.00647301,6.62232
-4.4,0.000941829,0.3,0.00650186,6.90344
-4.3,0.00090877,0.3,0.00652863,7.18403
-4.2,0.000877083,0.3,0.0065514,7.46953
-4.1,0.000844203,0.3,0.00657178,7.7846
-3.9,0.000812635,0.3,0.00658967,8.10902
-3.8,0.000781545,0.3,0.00660517,8.45143
-3.7,0.000750933,0.3,0.0066187,8.81397
-3.6,0.000719604,0.3,0.00662985,9.21319
-3.5,0.000688216,0.3,0.00663861,9.64611
-3.3,0.000655335,0.3,0.00664725,10.1433
-3.2,0.000625319,0.3,0.00665423,10.6413
-3.1,0.000598287,0.3,0.00666204,11.1352
-3.0,0.000569882,0.3,0.00666693,11.6988
-2.8,0.000537241,0.3,0.00666991,12.4151
-2.7,0.000511342,0.3,0.00667527,13.0544
-2.6,0.000480073,0.3,0.00667771,13.9098
-2.5,0.000453459,0.3,0.00668105,14.7335
-2.4,0.00042583,0.3,0.00668409,15.6966
-2.2,0.000397902,0.3,0.00668368,16.7973
-2.1,0.000370035,0.3,0.00668463,18.0649
-2.0,0.000342107,0.3,0.00668374,19.537
-1.9,0.000318298,0.3,0.006686,21.0055
-1.8,0.000291862,0.3,0.00668451,22.903
-1.6,0.000267277,0.3,0.00668451,25.0097
-1.5,0.000243646,0.3,0.00668338,27.4307
-1.4,0.000222939,0.3,0.00668374,29.9801
-1.3,0.000202292,0.3,0.00668505,33.0465
-1.1,0.000181943,0.3,0.00668672,36.7517
-1.0,0.000161654,0.3,0.00668725,41.3677
-0.9,0.00014411,0.3,0.00668809,46.4096
-0.8,0.000126745,0.3,0.00668844,52.7708
-0.7,0.000111349,0.3,0.00668994,60.0808
-0.5,9.56547e-5,0.3,0.00669077,69.9471
-0.4,8.06169e-5,0.3,0.00669309,83.0234
-0.3,6.52808e-5,0.3,0.00669566,102.567
-0.2,5.10187e-5,0.3,0.00669631,131.252
-0.1,3.49068e-5,0.3,0.00669578,191.819
0.1,5.81109e-5,0.3,0.0067052,115.386
0.2,3.4839e-5,0.3,0.00669953,192.3
0.3,6.79348e-6,0.3,0.00669411,985.373
0.4,2.57871e-5,0.3,0.00668427,259.21
0.5,7.0481e-5,0.3,0.00666722,94.596
0.7,0.000134449,0.3,0.00663932,49.3817
0.8,0.000229804,0.3,0.00659283,28.6889
0.9,0.000360842,0.3,0.00652648,18.0868
1.0,0.000542422,0.3,0.00642955,11.8534
1.2,0.000760044,0.3,0.00631295,8.30603
1.3,0.00098954,0.3,0.0062066,6.27221
1.4,0.0012438,0.3,0.00620797,4.99113
1.5,0.00141846,0.3,0.00618639,4.36134
1.6,0.00157581,0.3,0.00614949,3.90243
1.8,0.00182387,0.3,0.00602824,3.30519
1.9,0.00197448,0.3,0.00595379,3.01537
2.0,0.00199381,0.3,0.0059706,2.99457
