栅极电压(V),栅极电流(A),漏极电压(V),漏极电流(A),放大倍数
-10.0,0.00358365,8.0,0.00250107,0.697911
-9.9,0.0032885,8.0,0.00228051,0.69348
-9.7,0.00318085,8.0,0.00222126,0.698323
-9.6,0.0030433,8.0,0.0021316,0.700424
-9.4,0.00299324,8.0,0.00209387,0.699533
-9.3,0.00296334,8.0,0.00208689,0.704236
-9.1,0.00292598,8.0,0.00208337,0.712025
-9.0,0.00289806,8.0,0.00208296,0.718743
-8.9,0.0028561,8.0,0.00208945,0.731575
-8.7,0.00282806,8.0,0.00213345,0.754386
-8.6,0.00278778,8.0,0.00220886,0.792337
-8.4,0.0027543,8.0,0.00237124,0.860923
-8.3,0.00273837,8.0,0.0026749,0.976822
-8.2,0.00272011,8.0,0.00314977,1.15796
-8.0,0.0027,8.0,0.0038737,1.4347
-7.9,0.00267249,8.0,0.0048626,1.8195
-7.7,0.00265918,8.0,0.00614437,2.31063
-7.6,0.00263698,8.0,0.00763615,2.89579
-7.5,0.0026016,8.0,0.00928043,3.5672
-7.3,0.00258829,8.0,0.011104,4.29009
-7.2,0.0025609,8.0,0.0130604,5.09993
-7.0,0.00253124,8.0,0.0150861,5.95996
-6.9,0.00250755,8.0,0.0171922,6.85617
-6.7,0.00248189,8.0,0.0193595,7.80031
-6.6,0.00246256,8.0,0.0215529,8.75223
-6.5,0.00245199,8.0,0.0237602,9.69017
-6.3,0.00243385,8.0,0.0259953,10.6807
-6.2,0.00241303,8.0,0.0282446,11.705
-6.0,0.00239322,8.0,0.0304953,12.7424
-5.9,0.00237114,8.0,0.0327711,13.8208
-5.8,0.0023367,8.0,0.0350079,14.9818
-5.6,0.00230675,8.0,0.037262,16.1535
-5.5,0.00227804,8.0,0.0395189,17.3478
-5.3,0.00226462,8.0,0.0417949,18.4556
-5.2,0.00224761,8.0,0.0440605,19.6033
-5.0,0.00221992,8.0,0.0463194,20.8653
-4.9,0.00219498,8.0,0.0485536,22.1203
-4.8,0.00216413,8.0,0.0507857,23.467
-4.6,0.002139,8.0,0.0529942,24.7752
-4.5,0.00211675,8.0,0.0551958,26.0757
-4.3,0.00211442,8.0,0.0573905,27.1424
-4.2,0.00207402,8.0,0.0595368,28.706
-4.1,0.00204221,8.0,0.0616811,30.2031
-3.9,0.00203589,8.0,0.0638312,31.353
-3.8,0.00199996,8.0,0.0659248,32.9631
-3.6,0.00197836,8.0,0.0679908,34.3673
-3.5,0.00195909,8.0,0.0700692,35.7662
-3.4,0.00191917,8.0,0.0720768,37.5562
-3.2,0.00189458,8.0,0.0740789,39.1004
-3.1,0.00187232,8.0,0.0760675,40.6274
-2.9,0.00183795,8.0,0.0780038,42.4407
-2.8,0.00180949,8.0,0.0799142,44.1639
-2.6,0.00179361,8.0,0.0818151,45.6148
-2.5,0.00177398,8.0,0.0836643,47.1619
-2.4,0.00174444,8.0,0.0854487,48.9835
-2.2,0.00172839,8.0,0.0872174,50.4616
-2.1,0.00170709,8.0,0.0889379,52.0991
-1.9,0.00167958,8.0,0.0906121,53.9493
-1.8,0.00165976,8.0,0.0922472,55.5786
-1.7,0.00164872,8.0,0.0938446,56.9197
-1.5,0.00162396,8.0,0.0953862,58.7368
-1.4,0.00159914,8.0,0.0968836,60.5848
-1.2,0.00158255,8.0,0.0983192,62.1271
-1.1,0.00156244,8.0,0.0996985,63.8095
-0.9,0.00154245,8.0,0.101034,65.5023
-0.8,0.00151512,8.0,0.10229,67.5128
-0.7,0.00149518,8.0,0.103483,69.2111
-0.5,0.0014731,8.0,0.104612,71.0149
-0.4,0.00145592,8.0,0.105697,72.5981
-0.2,0.00142865,8.0,0.106699,74.6852
-0.1,0.00140299,8.0,0.107627,76.7126
0.0,0.00141122,8.0,0.10849,76.8767
0.2,0.00138323,8.0,0.109273,78.9984
0.3,0.00134892,8.0,0.109997,81.5445
0.5,0.0013238,8.0,0.110667,83.598
0.6,0.00129641,8.0,0.11129,85.8448
0.7,0.00126926,8.0,0.111864,88.1332
0.9,0.00123865,8.0,0.112383,90.7302
1.0,0.00121108,8.0,0.112842,93.1747
1.2,0.00118333,8.0,0.11328,95.7298
1.3,0.00114902,8.0,0.113652,98.9121
1.5,0.00112044,8.0,0.114004,101.749
1.6,0.0010878,8.0,0.114307,105.081
1.7,0.00105033,8.0,0.114576,109.086
1.9,0.00101614,8.0,0.114831,113.007
2.0,0.000985584,8.0,0.115055,116.738
2.2,0.000943993,8.0,0.115256,122.094
2.3,0.000920184,8.0,0.115434,125.447
2.4,0.00090079,8.0,0.115588,128.318
2.6,0.000902879,8.0,0.11576,128.212
2.7,0.000871074,8.0,0.115888,133.04
2.9,0.000809792,8.0,0.115984,143.227
3.0,0.000819041,8.0,0.116141,141.801
3.2,0.00083366,8.0,0.116295,139.499
3.3,0.000835868,8.0,0.116414,139.273
3.4,0.000757579,8.0,0.116546,153.84
3.6,0.00066479,8.0,0.116523,175.278
3.7,0.000339581,8.0,0.116397,342.767
3.9,0.000309566,8.0,0.116611,376.692
4.0,0.000315891,8.0,0.11683,369.843
