栅极电压(V),栅极电流(A),漏极电压(V),漏极电流(A),放大倍数
-10.0,0.0017932,5.0,0.00124012,0.691568
-9.9,0.00159093,5.0,0.00108112,0.679552
-9.8,0.00151842,5.0,0.00103233,0.679871
-9.6,0.00149531,5.0,0.00101001,0.675452
-9.5,0.00144993,5.0,0.000982058,0.677314
-9.4,0.00143134,5.0,0.000980556,0.685062
-9.3,0.00140844,5.0,0.000968275,0.68748
-9.2,0.00139244,5.0,0.000956564,0.68697
-9.0,0.00136645,5.0,0.000937466,0.686059
-8.9,0.0013704,5.0,0.000938937,0.685155
-8.8,0.0013568,5.0,0.000927496,0.683591
-8.7,0.00133905,5.0,0.000915335,0.68357
-8.5,0.00132919,5.0,0.000912392,0.686427
-8.4,0.00132874,5.0,0.000906987,0.682592
-8.3,0.00130095,5.0,0.000897948,0.690225
-8.2,0.00127586,5.0,0.000883475,0.692455
-8.1,0.00127065,5.0,0.000876928,0.690141
-7.9,0.001252,5.0,0.000869151,0.69421
-7.8,0.00124811,5.0,0.000872124,0.698756
-7.7,0.00121876,5.0,0.000866389,0.710877
-7.6,0.00120335,5.0,0.000893714,0.742688
-7.5,0.00118309,5.0,0.000978815,0.827338
-7.3,0.00117053,5.0,0.00118139,1.00928
-7.2,0.00114814,5.0,0.0015289,1.33163
-7.1,0.00113549,5.0,0.00204002,1.7966
-7.0,0.00111298,5.0,0.00267821,2.40634
-6.8,0.0010976,5.0,0.00344898,3.14229
-6.7,0.00107755,5.0,0.00430361,3.99388
-6.6,0.00106745,5.0,0.00527882,4.94526
-6.5,0.00104449,5.0,0.00629531,6.02716
-6.4,0.0010114,5.0,0.00736648,7.28345
-6.2,0.00100606,5.0,0.00852017,8.46885
-6.1,0.000991794,5.0,0.00969326,9.77346
-6.0,0.000976297,5.0,0.010899,11.1636
-5.9,0.000954115,5.0,0.0121247,12.7078
-5.8,0.000945003,5.0,0.0133969,14.1766
-5.6,0.0009251,5.0,0.0146645,15.8518
-5.5,0.000904088,5.0,0.0159435,17.6349
-5.4,0.000891198,5.0,0.017257,19.3638
-5.3,0.000878399,5.0,0.0185924,21.1662
-5.2,0.00085388,5.0,0.0199053,23.3116
-5.0,0.00084225,5.0,0.0212353,25.2126
-4.9,0.000821717,5.0,0.0225514,27.4442
-4.8,0.000808618,5.0,0.0239025,29.5597
-4.7,0.000793811,5.0,0.0252262,31.7786
-4.5,0.000781371,5.0,0.0265577,33.9886
-4.4,0.000767433,5.0,0.0278918,36.3443
-4.3,0.000756912,5.0,0.0292296,38.6169
-4.2,0.000740036,5.0,0.0305475,41.2784
-4.1,0.000720732,5.0,0.0318658,44.2131
-3.9,0.000703617,5.0,0.0331905,47.1713
-3.8,0.000687521,5.0,0.0345063,50.1894
-3.7,0.000676969,5.0,0.0357979,52.8797
-3.6,0.000662222,5.0,0.0370727,55.9823
-3.5,0.000647235,5.0,0.0383617,59.2701
-3.3,0.000635245,5.0,0.0396211,62.3714
-3.2,0.000621546,5.0,0.0408596,65.7387
-3.1,0.000607608,5.0,0.042087,69.2667
-3.0,0.000594869,5.0,0.0432984,72.7864
-2.8,0.000582249,5.0,0.0444836,76.3996
-2.7,0.000568221,5.0,0.0456425,80.3253
-2.6,0.00055767,5.0,0.0467723,83.8709
-2.5,0.000548078,5.0,0.0478982,87.393
-2.4,0.000532761,5.0,0.0489857,91.9469
-2.2,0.000511479,5.0,0.0500368,97.8277
-2.1,0.000493105,5.0,0.051076,103.58
-2.0,0.000473321,5.0,0.0520546,109.977
-1.9,0.000455247,5.0,0.0530066,116.435
-1.8,0.000433965,5.0,0.0539229,124.256
-1.6,0.000413792,5.0,0.0548096,132.457
-1.5,0.000395477,5.0,0.0556781,140.787
-1.4,0.000381179,5.0,0.0565014,148.228
-1.3,0.000363314,5.0,0.0572813,157.663
-1.2,0.00034479,5.0,0.0580429,168.343
-1.0,0.000325157,5.0,0.0587479,180.675
-0.9,0.00030972,5.0,0.0594121,191.825
-0.8,0.000293863,5.0,0.0600227,204.254
-0.7,0.000277137,5.0,0.0606149,218.718
-0.5,0.0002617,5.0,0.0611628,233.713
-0.4,0.000248961,5.0,0.0616588,247.664
-0.3,0.000235352,5.0,0.0621143,263.921
-0.2,0.000223482,5.0,0.0625241,279.772
-0.1,0.000209934,5.0,0.062924,299.732
0.1,0.000219053,5.0,0.063283,288.894
0.2,0.000207663,5.0,0.0635842,306.189
0.3,0.000196213,5.0,0.063846,325.391
0.4,0.000184732,5.0,0.0641005,346.992
0.5,0.000174511,5.0,0.0643446,368.714
0.7,0.000164679,5.0,0.0645559,392.011
0.8,0.000155417,5.0,0.0647321,416.506
0.9,0.000146785,5.0,0.0648784,441.996
1.0,0.000138062,5.0,0.0650397,471.091
1.2,0.000131648,5.0,0.0651927,495.205
1.3,0.000124754,5.0,0.0653175,523.57
1.4,0.00011774,5.0,0.0654251,555.674
1.5,0.000111865,5.0,0.0655325,585.818
1.6,0.000109227,5.0,0.065646,601.005
1.8,0.000102722,5.0,0.0657437,640.016
1.9,0.000101793,5.0,0.0658356,646.76
2.0,0.00010578,5.0,0.0659224,623.203
