栅极电压(V),栅极电流(A),漏极电压(V),漏极电流(A),放大倍数
-10.0,0.0012799,8.0,0.00118917,0.929112
-9.9,0.00121372,8.0,0.00112545,0.927273
-9.8,0.00117939,8.0,0.00109805,0.931032
-9.6,0.0011388,8.0,0.0010595,0.930365
-9.5,0.00117198,8.0,0.00109622,0.935357
-9.4,0.00114396,8.0,0.00106667,0.932436
-9.3,0.00114777,8.0,0.00107479,0.936416
-9.2,0.00115735,8.0,0.00108591,0.938273
-9.0,0.00122639,8.0,0.00115458,0.941446
-8.9,0.00124744,8.0,0.0011758,0.94257
-8.8,0.00123648,8.0,0.00117041,0.946566
-8.7,0.0012193,8.0,0.0011514,0.944312
-8.5,0.0012214,8.0,0.00115557,0.946103
-8.4,0.00121156,8.0,0.00115024,0.949388
-8.3,0.00120867,8.0,0.00114925,0.950839
-8.2,0.00119192,8.0,0.00113675,0.953713
-8.1,0.00117006,8.0,0.00112167,0.958643
-7.9,0.00116486,8.0,0.00113672,0.975843
-7.8,0.0011375,8.0,0.00115119,1.01204
-7.7,0.0011587,8.0,0.00128155,1.10602
-7.6,0.00113354,8.0,0.00148904,1.31362
-7.5,0.00111838,8.0,0.0019159,1.7131
-7.3,0.00109661,8.0,0.00258754,2.35958
-7.2,0.00108099,8.0,0.00348245,3.22154
-7.1,0.00107336,8.0,0.00463128,4.31475
-7.0,0.00104484,8.0,0.00592359,5.66938
-6.8,0.00100454,8.0,0.00726231,7.22949
-6.7,0.00100316,8.0,0.00877202,8.74439
-6.6,0.000987601,8.0,0.0102849,10.414
-6.5,0.000982707,8.0,0.0118556,12.0642
-6.4,0.000957603,8.0,0.0135031,14.1009
-6.2,0.000908386,8.0,0.0152987,16.8416
-6.1,0.00091346,8.0,0.0168477,18.4438
-6.0,0.000898596,8.0,0.0181743,20.2252
-5.9,0.000880849,8.0,0.0197093,22.3753
-5.8,0.000869258,8.0,0.0212622,24.4602
-5.6,0.000842923,8.0,0.0227378,26.9749
-5.5,0.000819711,8.0,0.0242346,29.5648
-5.4,0.000807069,8.0,0.0257223,31.8713
-5.3,0.000788271,8.0,0.0271649,34.4614
-5.2,0.000783106,8.0,0.0285782,36.4934
-5.0,0.000772596,8.0,0.0299903,38.8176
-4.9,0.000771875,8.0,0.0313883,40.665
-4.8,0.000774968,8.0,0.0327566,42.2683
-4.7,0.00075638,8.0,0.0341331,45.1269
-4.5,0.000753738,8.0,0.0355018,47.101
-4.4,0.000743048,8.0,0.0368639,49.6117
-4.3,0.0007247,8.0,0.0382086,52.7233
-4.2,0.000719355,8.0,0.0395527,54.9836
-4.1,0.000699176,8.0,0.0408568,58.4356
-3.9,0.000695963,8.0,0.0421783,60.6042
-3.8,0.000684642,8.0,0.0434517,63.4663
-3.7,0.000668937,8.0,0.0446896,66.8069
-3.6,0.000659508,8.0,0.0459115,69.6148
-3.5,0.000652181,8.0,0.0471027,72.2234
-3.3,0.00064086,8.0,0.0482735,75.3261
-3.2,0.000637527,8.0,0.0494689,77.595
-3.1,0.00061999,8.0,0.0506233,81.6518
-3.0,0.000614765,8.0,0.0517651,84.2031
-2.8,0.000602964,8.0,0.0528783,87.6973
-2.7,0.000589751,8.0,0.0539712,91.5152
-2.6,0.000581013,8.0,0.0550578,94.7617
-2.5,0.000569992,8.0,0.0561032,98.428
-2.4,0.000555879,8.0,0.057146,102.803
-2.2,0.000531976,8.0,0.0581418,109.294
-2.1,0.000524739,8.0,0.0591204,112.666
-2.0,0.000518793,8.0,0.0601185,115.881
-1.9,0.000503629,8.0,0.0610665,121.253
-1.8,0.000489035,8.0,0.0619911,126.762
-1.6,0.000478765,8.0,0.0628977,131.375
-1.5,0.000469576,8.0,0.0637391,135.738
-1.4,0.000464502,8.0,0.0645538,138.974
-1.3,0.000446274,8.0,0.0654116,146.573
-1.2,0.000433752,8.0,0.0662338,152.7
-1.0,0.000418858,8.0,0.0670045,159.969
-0.9,0.00041021,8.0,0.0677626,165.19
-0.8,0.000397928,8.0,0.06848,172.091
-0.7,0.000382493,8.0,0.0691694,180.838
-0.5,0.00037892,8.0,0.0698456,184.328
-0.4,0.000360812,8.0,0.0704743,195.321
-0.3,0.000359101,8.0,0.071095,197.981
-0.2,0.000346158,8.0,0.0716729,207.053
-0.1,0.000328201,8.0,0.0722156,220.035
0.1,0.000361321,8.0,0.0727489,201.341
0.2,0.000350691,8.0,0.0732342,208.828
0.3,0.000338019,8.0,0.0736883,218
0.4,0.000318561,8.0,0.0741227,232.68
0.5,0.000302015,8.0,0.0745304,246.777
0.7,0.0002861,8.0,0.0749148,261.848
0.8,0.000271176,8.0,0.0752727,277.579
0.9,0.000261477,8.0,0.0756031,289.139
1.0,0.000253489,8.0,0.0759155,299.482
1.2,0.000235893,8.0,0.0761876,322.975
1.3,0.000220518,8.0,0.0764406,346.641
1.4,0.00021187,8.0,0.076679,361.915
1.5,0.000204693,8.0,0.0769018,375.693
1.6,0.000195474,8.0,0.0771003,394.427
1.8,0.000184934,8.0,0.0772745,417.849
1.9,0.000173253,8.0,0.0774338,446.941
2.0,0.000174455,8.0,0.0775899,444.756
