栅极电压(V),栅极电流(A),漏极电压(V),漏极电流(A),放大倍数
-10.0,0.000852352,0.5,0.000783349,0.919044
-9.9,0.000845836,0.5,0.000757451,0.895506
-9.8,0.000818029,0.5,0.000729575,0.891869
-9.6,0.000791874,0.5,0.000707934,0.893998
-9.5,0.000772896,0.5,0.000690369,0.893224
-9.4,0.000750885,0.5,0.000671005,0.893619
-9.3,0.000740525,0.5,0.000661084,0.892723
-9.2,0.000725,0.5,0.000648944,0.895095
-9.0,0.00071392,0.5,0.000638034,0.893705
-8.9,0.000692359,0.5,0.000617172,0.891405
-8.8,0.000677615,0.5,0.000602424,0.889036
-8.7,0.000662451,0.5,0.000585609,0.884003
-8.5,0.000632272,0.5,0.000558632,0.883531
-8.4,0.000620711,0.5,0.00054865,0.883906
-8.3,0.00060969,0.5,0.00053738,0.881399
-8.2,0.000605426,0.5,0.000535641,0.884734
-8.1,0.000593054,0.5,0.000524701,0.884744
-7.9,0.000585547,0.5,0.000524251,0.895318
-7.8,0.00056804,0.5,0.000498923,0.878324
-7.7,0.000555368,0.5,0.000487083,0.877045
-7.6,0.000541976,0.5,0.000473385,0.873443
-7.5,0.000539483,0.5,0.000477341,0.884812
-7.3,0.000527502,0.5,0.000522902,0.99128
-7.2,0.000499605,0.5,0.000604462,1.20988
-7.1,0.000485341,0.5,0.000903517,1.86161
-7.0,0.000465973,0.5,0.00145747,3.1278
-6.8,0.000446394,0.5,0.00215339,4.82397
-6.7,0.00042153,0.5,0.00237852,5.64259
-6.6,0.000411261,0.5,0.00301845,7.3395
-6.5,0.000402072,0.5,0.00388779,9.66939
-6.4,0.00038955,0.5,0.00429748,11.0319
-6.2,0.000366698,0.5,0.0048985,13.3584
-6.1,0.000355708,0.5,0.00531184,14.9331
-6.0,0.000335829,0.5,0.00531274,15.8198
-5.9,0.000314748,0.5,0.00532461,16.9171
-5.8,0.00028499,0.5,0.00434136,15.2334
-5.6,0.000272858,0.5,0.00414629,15.1958
-5.5,0.000269465,0.5,0.00527471,19.5747
-5.4,0.000252259,0.5,0.00508404,20.154
-5.3,0.000229737,0.5,0.00459929,20.0198
-5.2,0.000223551,0.5,0.00571995,25.5868
-5.0,0.000198297,0.5,0.00451597,22.7738
-4.9,0.00019028,0.5,0.00472102,24.8109
-4.8,0.000176136,0.5,0.00437353,24.8304
-4.7,0.000168449,0.5,0.00542874,32.2278
-4.5,0.000153705,0.5,0.00534733,34.7896
-4.4,0.00013809,0.5,0.00457933,33.1619
-4.3,0.000127339,0.5,0.0054241,42.5957
-4.2,0.000114517,0.5,0.00476604,41.6186
-4.1,0.000103647,0.5,0.00502016,48.4352
-3.9,9.22358e-5,0.5,0.00470978,51.0624
-3.8,7.78821e-5,0.5,0.00414563,53.2296
-3.7,6.75523e-5,0.5,0.00383039,56.7026
-3.6,6.19969e-5,0.5,0.00462151,74.5442
-3.5,5.49702e-5,0.5,0.00507897,92.395
-3.3,4.34392e-5,0.5,0.00311218,71.6445
-3.2,4.02862e-5,0.5,0.00479269,118.966
-3.1,3.13377e-5,0.5,0.00383831,122.482
-3.0,2.58724e-5,0.5,0.00387146,149.637
-2.8,2.00769e-5,0.5,0.00412708,205.564
-2.7,1.41012e-5,0.5,0.0044249,313.796
-2.6,3.95149e-6,0.5,0.00116828,295.656
-2.5,7.63013e-7,0.5,0.00104928,1375.18
-2.4,4.99706e-6,0.5,0.00147057,294.287
-2.2,7.00898e-6,0.5,0.00174619,249.136
-2.1,1.08226e-5,0.5,0.0016634,153.697
-2.0,1.51167e-5,0.5,0.00146047,96.613
-1.9,1.76692e-5,0.5,0.00169844,96.1243
-1.8,2.13627e-5,0.5,0.000978153,45.7879
-1.6,2.32245e-5,0.5,0.00153702,66.181
-1.5,2.54166e-5,0.5,0.00156562,61.5983
-1.4,2.76687e-5,0.5,0.00136665,49.3934
-1.3,2.97107e-5,0.5,0.00124148,41.7856
-1.2,3.08217e-5,0.5,0.00211268,68.5452
-1.0,3.31039e-5,0.5,0.00139899,42.2606
-0.9,3.5326e-5,0.5,0.000858075,24.2902
-0.8,3.6377e-5,0.5,0.000374799,10.3032
-0.7,3.71878e-5,0.5,0.000427104,11.4851
-0.5,3.75482e-5,0.5,0.00105905,28.2051
-0.4,3.81187e-5,0.5,0.000273366,7.17144
-0.3,3.8479e-5,0.5,0.000371442,9.65311
-0.2,3.82388e-5,0.5,0.000476472,12.4604
-0.1,3.80586e-5,0.5,0.000473175,12.4328
0.1,6.26565e-6,0.5,0.000562288,89.7414
0.2,5.69511e-6,0.5,0.00035043,61.5317
0.3,5.7852e-6,0.5,0.000559741,96.754
0.4,4.76423e-6,0.5,0.000846625,177.704
0.5,1.46111e-6,0.5,0.000516608,353.572
0.7,6.04598e-6,0.5,0.000414335,68.5307
0.8,1.13009e-5,0.5,0.00280878,248.545
0.9,3.94675e-5,0.5,0.00205888,52.1665
1.0,0.000131444,0.5,0.000505847,3.84838
1.2,0.000284169,0.5,0.000508994,1.79117
1.3,0.000549679,0.5,0.000396021,0.720459
1.4,0.000819154,0.5,0.000464662,0.567246
1.5,0.00107581,0.5,0.000302501,0.281184
1.6,0.00138255,0.5,0.00020979,0.151741
1.8,0.00168217,0.5,0.000251395,0.149447
1.9,0.0019651,0.5,0.000207542,0.105614
2.0,0.00216172,0.5,0.00017439,0.0806719
