栅极电压(V),栅极电流(A),漏极电压(V),漏极电流(A),放大倍数
-10.0,0.00145379,0.5,0.000881463,0.606321
-9.9,0.00131222,0.5,0.000773361,0.589353
-9.8,0.00127583,0.5,0.000747086,0.585569
-9.6,0.00123552,0.5,0.000716487,0.579907
-9.5,0.00120944,0.5,0.000695077,0.57471
-9.4,0.00119472,0.5,0.00068826,0.576085
-9.3,0.00117875,0.5,0.000672165,0.570235
-9.2,0.00115644,0.5,0.000661355,0.571889
-9.0,0.00113843,0.5,0.000643218,0.565004
-8.9,0.00110959,0.5,0.000627032,0.565102
-8.8,0.00110363,0.5,0.000621657,0.563284
-8.7,0.00108016,0.5,0.00060367,0.558871
-8.5,0.00106661,0.5,0.000596283,0.559045
-8.4,0.00105312,0.5,0.000583161,0.553746
-8.3,0.00103424,0.5,0.00057115,0.552241
-8.2,0.00101541,0.5,0.00056079,0.552279
-8.1,0.00100261,0.5,0.000552652,0.551213
-7.9,0.000986668,0.5,0.000541902,0.549224
-7.8,0.000968413,0.5,0.00052902,0.546275
-7.7,0.000955284,0.5,0.000525537,0.550137
-7.6,0.000941706,0.5,0.000519141,0.551277
-7.5,0.000914339,0.5,0.0005401,0.5907
-7.3,0.000893656,0.5,0.000580639,0.649734
-7.2,0.000884754,0.5,0.000714115,0.807134
-7.1,0.000863802,0.5,0.000946774,1.09605
-7.0,0.000841141,0.5,0.00128243,1.52463
-6.8,0.000822706,0.5,0.0017098,2.07826
-6.7,0.000804152,0.5,0.00219824,2.73361
-6.6,0.000777804,0.5,0.0027349,3.51618
-6.5,0.000745821,0.5,0.00328289,4.40171
-6.4,0.000720882,0.5,0.00383403,5.31853
-6.2,0.000694804,0.5,0.00436989,6.28939
-6.1,0.000663781,0.5,0.00485962,7.32112
-6.0,0.000635005,0.5,0.00530839,8.3596
-5.9,0.000622445,0.5,0.00571756,9.18565
-5.8,0.000588604,0.5,0.00607652,10.3236
-5.6,0.000571399,0.5,0.00638962,11.1824
-5.5,0.00054619,0.5,0.00665697,12.188
-5.4,0.000516815,0.5,0.00688753,13.3269
-5.3,0.000491696,0.5,0.00708568,14.4107
-5.2,0.000462381,0.5,0.00725198,15.684
-5.0,0.000434624,0.5,0.00739825,17.0222
-4.9,0.000411933,0.5,0.00752491,18.2673
-4.8,0.000386395,0.5,0.00763265,19.7535
-4.7,0.000362295,0.5,0.00772505,21.3225
-4.5,0.000342242,0.5,0.00780546,22.8068
-4.4,0.00032078,0.5,0.00787519,24.5501
-4.3,0.000301746,0.5,0.00793876,26.3094
-4.2,0.000284211,0.5,0.00799449,28.1287
-4.1,0.000267965,0.5,0.00804446,30.0206
-3.9,0.000249381,0.5,0.00808785,32.4317
-3.8,0.000232385,0.5,0.00812638,34.9695
-3.7,0.000217398,0.5,0.00816142,37.5414
-3.6,0.000203429,0.5,0.0081937,40.2779
-3.5,0.000188592,0.5,0.0082216,43.5946
-3.3,0.000175283,0.5,0.00824721,47.0508
-3.2,0.000164222,0.5,0.0082712,50.366
-3.1,0.000152263,0.5,0.0082912,54.4532
-3.0,0.000142521,0.5,0.00831243,58.3242
-2.8,0.00013185,0.5,0.00832985,63.1767
-2.7,0.000122348,0.5,0.00834648,68.2192
-2.6,0.000113715,0.5,0.00836219,73.5364
-2.5,0.000104153,0.5,0.00837522,80.4127
-2.4,9.606e-5,0.5,0.00838819,87.3224
-2.2,8.94956e-5,0.5,0.00840111,93.8718
-2.1,8.27812e-5,0.5,0.0084133,101.633
-2.0,7.68163e-5,0.5,0.00842468,109.673
-1.9,7.17505e-5,0.5,0.00843513,117.562
-1.8,6.63851e-5,0.5,0.00844456,127.206
-1.6,6.20687e-5,0.5,0.00845408,136.205
-1.5,5.80221e-5,0.5,0.00846323,145.862
-1.4,5.45151e-5,0.5,0.00847131,155.394
-1.3,5.00489e-5,0.5,0.00847801,169.395
-1.2,4.76809e-5,0.5,0.00848609,177.977
-1.0,4.45635e-5,0.5,0.00849305,190.583
-0.9,4.18658e-5,0.5,0.00849909,203.008
-0.8,3.93179e-5,0.5,0.00850512,216.317
-0.7,3.67101e-5,0.5,0.00851131,231.852
-0.5,3.47918e-5,0.5,0.00851671,244.791
-0.4,3.27835e-5,0.5,0.00852176,259.941
-0.3,3.11648e-5,0.5,0.00852632,273.588
-0.2,2.9786e-5,0.5,0.00853083,286.404
-0.1,2.93364e-5,0.5,0.00853635,290.982
0.1,4.93082e-5,0.5,0.00854116,173.22
0.2,4.79294e-5,0.5,0.00854569,178.297
0.3,4.715e-5,0.5,0.00854905,181.316
0.4,4.51418e-5,0.5,0.00855158,189.438
0.5,4.27438e-5,0.5,0.00855506,200.147
0.7,3.81877e-5,0.5,0.00855632,224.06
0.8,2.53887e-5,0.5,0.0085535,336.902
0.9,1.3608e-5,0.5,0.00853614,627.288
1.0,0.000109826,0.5,0.00848672,77.2742
1.2,0.000298095,0.5,0.00837939,28.1098
1.3,0.000603413,0.5,0.0081882,13.5698
1.4,0.00104545,0.5,0.00789924,7.55583
1.5,0.00156484,0.5,0.00753968,4.81818
1.6,0.00206547,0.5,0.00717066,3.47168
1.8,0.002689,0.5,0.0067166,2.49781
1.9,0.00336747,0.5,0.00620312,1.84207
2.0,0.00355478,0.5,0.00605042,1.70205
