栅极电压(V),栅极电流(A),漏极电压(V),漏极电流(A),放大倍数
-10.0,0.000708334,0.6,0.000610277,0.861567
-9.9,0.000614885,0.6,0.000529467,0.861083
-9.8,0.000585637,0.6,0.000504708,0.86181
-9.6,0.000549543,0.6,0.000471406,0.857815
-9.5,0.000529183,0.6,0.000452133,0.854398
-9.4,0.000519004,0.6,0.000442571,0.852731
-9.3,0.000507773,0.6,0.000428453,0.843788
-9.2,0.000502758,0.6,0.000428453,0.852205
-9.0,0.000486452,0.6,0.000413436,0.849901
-8.9,0.000475672,0.6,0.000406122,0.853786
-8.8,0.00046267,0.6,0.000394552,0.852772
-8.7,0.000457955,0.6,0.000390595,0.852911
-8.5,0.00045267,0.6,0.000387538,0.856116
-8.4,0.000461258,0.6,0.000397519,0.861815
-8.3,0.000447896,0.6,0.000385889,0.861559
-8.2,0.000448496,0.6,0.00038466,0.857667
-8.1,0.000441109,0.6,0.000378366,0.857761
-7.9,0.000428707,0.6,0.000368175,0.858803
-7.8,0.000422461,0.6,0.00036224,0.857452
-7.7,0.000414834,0.6,0.000354896,0.855513
-7.6,0.000409339,0.6,0.000355825,0.869267
-7.5,0.000400871,0.6,0.00036128,0.901238
-7.3,0.000382823,0.6,0.000421799,1.10181
-7.2,0.000373815,0.6,0.000654939,1.75204
-7.1,0.000370602,0.6,0.00112194,3.02734
-7.0,0.000360422,0.6,0.00183035,5.07835
-6.8,0.000344387,0.6,0.00265222,7.70128
-6.7,0.000333697,0.6,0.00358071,10.7304
-6.6,0.000325198,0.6,0.00441222,13.5678
-6.5,0.000307331,0.6,0.00494241,16.0817
-6.4,0.000300605,0.6,0.0058631,19.5043
-6.2,0.0002855,0.6,0.00634179,22.2129
-6.1,0.000275171,0.6,0.00678029,24.6403
-6.0,0.000260126,0.6,0.00731185,28.1089
-5.9,0.000246523,0.6,0.00764586,31.0148
-5.8,0.00023295,0.6,0.00787516,33.8062
-5.6,0.000219437,0.6,0.00800342,36.4725
-5.5,0.000208897,0.6,0.0083037,39.7502
-5.4,0.000202922,0.6,0.00879474,43.3405
-5.3,0.00019115,0.6,0.00935865,48.9597
-5.2,0.000177337,0.6,0.00941063,53.0664
-5.0,0.000169079,0.6,0.00953622,56.401
-4.9,0.000161962,0.6,0.00983003,60.6934
-4.8,0.00014845,0.6,0.00959899,64.6614
-4.7,0.000137339,0.6,0.00963457,70.1517
-4.5,0.000126108,0.6,0.00986195,78.2024
-4.4,0.000114187,0.6,0.00984019,86.1761
-4.3,0.000104998,0.6,0.00979607,93.2977
-4.2,9.53288e-5,0.6,0.00996431,104.526
-4.1,8.67406e-5,0.6,0.00988395,113.948
-3.9,7.84527e-5,0.6,0.0100425,128.007
-3.8,6.93239e-5,0.6,0.00989019,142.666
-3.7,6.2087e-5,0.6,0.010103,162.723
-3.6,5.69221e-5,0.6,0.00995316,174.856
-3.5,4.79135e-5,0.6,0.010196,212.8
-3.3,4.13672e-5,0.6,0.0102308,247.317
-3.2,3.56618e-5,0.6,0.0102657,287.863
-3.1,3.22986e-5,0.6,0.0103236,319.63
-3.0,2.6503e-5,0.6,0.0102799,387.877
-2.8,2.05273e-5,0.6,0.0102594,499.793
-2.7,1.55426e-5,0.6,0.0102836,661.64
-2.6,1.05278e-5,0.6,0.0102492,973.537
-2.5,5.6331e-6,0.6,0.0102429,1818.34
-2.4,1.72937e-6,0.6,0.0101952,5895.33
-2.2,2.23442e-6,0.6,0.0101423,4539.12
-2.1,5.44749e-6,0.6,0.0102191,1875.93
-2.0,8.48039e-6,0.6,0.0103117,1215.95
-1.9,1.15433e-5,0.6,0.010161,880.251
-1.8,1.42159e-5,0.6,0.0102814,723.232
-1.6,1.67383e-5,0.6,0.0102408,611.818
-1.5,1.9591e-5,0.6,0.0102094,521.127
-1.4,2.21134e-5,0.6,0.0102067,461.562
-1.3,2.3735e-5,0.6,0.0102989,433.912
-1.2,2.59571e-5,0.6,0.0104211,401.474
-1.0,2.77888e-5,0.6,0.0104522,376.13
-0.9,2.90801e-5,0.6,0.0103349,355.394
-0.8,3.06716e-5,0.6,0.0103254,336.644
-0.7,3.16625e-5,0.6,0.0102874,324.908
-0.5,3.3194e-5,0.6,0.0103079,310.535
-0.4,3.37645e-5,0.6,0.0104037,308.125
-0.3,3.44552e-5,0.6,0.010355,300.535
-0.2,3.57164e-5,0.6,0.0103621,290.122
-0.1,3.67674e-5,0.6,0.0103728,282.119
0.1,7.34667e-6,0.6,0.0104424,1421.38
0.2,7.19653e-6,0.6,0.0101575,1411.44
0.3,6.38577e-6,0.6,0.0102425,1603.96
0.4,6.02542e-6,0.6,0.0102752,1705.31
0.5,5.03449e-6,0.6,0.010121,2010.33
0.7,4.04355e-6,0.6,0.0099921,2471.12
0.8,2.57216e-6,0.6,0.00990625,3851.34
0.9,1.90445e-7,0.6,0.00994456,52217.5
1.0,1.05202e-5,0.6,0.00976495,928.21
1.2,3.49633e-5,0.6,0.00994894,284.554
1.3,9.66716e-5,0.6,0.00984142,101.803
1.4,0.000207957,0.6,0.00982514,47.246
1.5,0.000422179,0.6,0.00950103,22.5047
1.6,0.000693425,0.6,0.00930182,13.4143
1.8,0.00101284,0.6,0.00920932,9.09257
1.9,0.00125426,0.6,0.00900495,7.17949
2.0,0.00156638,0.6,0.00880976,5.62428
