栅极电压(V),栅极电流(A),漏极电压(V),漏极电流(A),放大倍数
-3.3,0.000490867,7.0,0.0484424,98.6874
-3.3,0.000505461,7.5,0.0482968,95.55
-3.3,0.000519574,8.0,0.0481113,92.5976
-3.3,0.00053645,8.5,0.0479725,89.4259
-3.3,0.000550263,9.0,0.047874,87.002
-3.3,0.000560263,9.5,0.0475614,84.8912
-3.3,0.000583685,10.0,0.0472536,80.9574
-3.3,4.14273e-5,0.0,0.000522183,12.6048
-3.3,5.59011e-5,0.5,0.00732723,131.075
-3.3,7.43087e-5,1.0,0.0148454,199.78
-3.3,9.83617e-5,1.5,0.0217373,220.994
-3.3,0.000128541,2.0,0.0295995,230.273
-3.3,0.000166076,2.5,0.0366555,220.715
-3.3,0.000213792,3.0,0.0420931,196.888
-3.3,0.000266823,3.5,0.0455048,170.543
-3.3,0.000323637,4.0,0.0474579,146.639
-3.3,0.000375617,4.5,0.0483441,128.706
-3.3,0.000401892,5.0,0.0488119,121.455
-3.3,0.000426215,5.5,0.0489817,114.923
-3.3,0.000447445,6.0,0.048939,109.374
-3.3,0.000471438,6.5,0.0487409,103.388
-3.3,0.000499155,7.0,0.0485282,97.2207
-3.3,0.000518043,7.5,0.0483597,93.3507
-3.3,0.000528583,8.0,0.048215,91.2156
-3.3,0.00053627,8.5,0.0480198,89.5441
-3.3,0.000541255,9.0,0.0478351,88.3781
-3.3,0.00056753,9.5,0.0476591,83.9764
-3.3,0.00057771,10.0,0.0473985,82.0455
-3.3,4.20279e-5,0.0,0.000552097,13.1364
-3.3,5.98049e-5,0.5,0.00772652,129.195
-3.3,7.96538e-5,1.0,0.0154239,193.637
-3.3,0.000104488,1.5,0.0226772,217.032
-3.3,0.00013833,2.0,0.0302994,219.037
-3.3,0.000171992,2.5,0.0366576,213.135
-3.3,0.000218206,3.0,0.0422219,193.496
-3.3,0.000273159,3.5,0.0455262,166.666
-3.3,0.000323186,4.0,0.0473149,146.401
-3.3,0.000375106,4.5,0.0482766,128.701
-3.3,0.000409279,5.0,0.0487869,119.202
-3.3,0.000434383,5.5,0.0489549,112.7
-3.3,0.00045282,6.0,0.0488769,107.939
-3.3,0.000474351,6.5,0.0486495,102.56
-3.3,0.000499095,7.0,0.0484437,97.0631
-3.3,0.000507683,7.5,0.0482259,94.9922
-3.3,0.000527382,8.0,0.0480819,91.1709
-3.3,0.000540864,8.5,0.04802,88.7839
-3.3,0.000558131,9.0,0.0478188,85.6767
-3.3,0.000570112,9.5,0.0476075,83.5055
-3.3,0.000581103,10.0,0.0474026,81.5735
-3.0,2.11579e-5,0.0,0.00058396,27.6001
-3.0,3.70731e-5,0.5,0.00845526,228.07
-3.0,5.92643e-5,1.0,0.0168332,284.036
-3.0,8.43083e-5,1.5,0.0247374,293.416
-3.0,0.000115388,2.0,0.0320891,278.097
-3.0,0.000150281,2.5,0.0385144,256.283
-3.0,0.000186616,3.0,0.0436726,234.024
-3.0,0.00023307,3.5,0.047426,203.484
-3.0,0.000286972,4.0,0.0498242,173.62
-3.0,0.000341774,4.5,0.0511107,149.545
-3.0,0.000386127,5.0,0.0517451,134.011
-3.0,0.000411891,5.5,0.0519671,126.167
-3.0,0.000434173,6.0,0.0519065,119.553
-3.0,0.000457625,6.5,0.0517228,113.024
-3.0,0.000478165,7.0,0.0515176,107.74
-3.0,0.000481288,7.5,0.0513135,106.617
-3.0,0.000500206,8.0,0.0511298,102.217
-3.0,0.000519004,8.5,0.0509243,98.1193
-3.0,0.00052549,9.0,0.050685,96.4528
-3.0,0.000541615,9.5,0.0503961,93.0478
-3.0,0.000549813,10.0,0.0500773,91.0806
-2.0,1.63479e-5,0.0,0.000557583,34.1073
-2.0,8.15007e-6,0.5,0.00833773,1023.03
-2.0,4.49201e-6,1.0,0.0165945,3694.23
-2.0,2.00469e-5,1.5,0.0246249,1228.36
-2.0,3.9025e-5,2.0,0.032264,826.752
-2.0,6.14264e-5,2.5,0.0388852,633.037
-2.0,9.36772e-5,3.0,0.0458965,489.943
-2.0,0.00012764,3.5,0.0511921,401.066
-2.0,0.000167908,4.0,0.0555218,330.668
-2.0,0.000215383,4.5,0.0584207,271.241
-2.0,0.000268955,5.0,0.0599843,223.027
-2.0,0.000321715,5.5,0.0606121,188.403
-2.0,0.000354206,6.0,0.0607865,171.613
-2.0,0.000374716,6.5,0.0607467,162.114
-2.0,0.000406276,7.0,0.0606354,149.247
-2.0,0.000424984,7.5,0.0603802,142.076
-2.0,0.000435944,8.0,0.0600191,137.676
-2.0,0.000461679,8.5,0.0595563,128.999
-2.0,0.000475882,9.0,0.05912,124.232
-2.0,0.0004939,9.5,0.0586448,118.738
-2.0,0.00050444,10.0,0.0580638,115.105
-1.0,3.46954e-5,0.0,0.000541067,15.5948
-1.0,3.18727e-5,0.5,0.00826747,259.39
-1.0,2.73384e-5,1.0,0.0163415,597.749
-1.0,2.02516e-5,1.5,0.0242719,1198.52
-1.0,1.00118e-5,2.0,0.0315964,3155.92
-1.0,5.45292e-6,2.5,0.0390167,7155.19
-1.0,2.58724e-5,3.0,0.0466904,1804.64
-1.0,5.1577e-5,3.5,0.0530933,1029.4
-1.0,8.611e-5,4.0,0.0585858,680.36
-1.0,0.000118991,4.5,0.0623074,523.631
-1.0,0.0001598,5.0,0.0651062,407.423
-1.0,0.000208687,5.5,0.0667123,319.676
-1.0,0.000259165,6.0,0.0675823,260.769
-1.0,0.000304629,6.5,0.0679585,223.086
-1.0,0.000344837,7.0,0.0679807,197.139
-1.0,0.000372554,7.5,0.0677054,181.733
-1.0,0.000390811,8.0,0.0672323,172.033
-1.0,0.000402372,8.5,0.0667003,165.768
-1.0,0.000423152,9.0,0.0661629,156.357
-1.0,0.000436034,9.5,0.0655812,150.404
-1.0,0.00045258,10.0,0.0649628,143.539
0.0,5.51494e-6,0.0,0.000566605,102.74
0.0,5.81523e-6,0.5,0.00869262,1494.8
0.0,6.38577e-6,1.0,0.0174192,2727.82
0.0,8.12741e-6,1.5,0.0259913,3197.98
0.0,1.15807e-5,2.0,0.0341139,2945.75
0.0,1.84872e-5,2.5,0.041525,2246.15
0.0,2.72254e-5,3.0,0.0478013,1755.76
0.0,3.95371e-5,3.5,0.0536015,1355.73
0.0,5.80045e-5,4.0,0.0588503,1014.58
0.0,8.48799e-5,4.5,0.0638056,751.716
0.0,0.000114728,5.0,0.067305,586.648
0.0,0.000152474,5.5,0.0698392,458.04
0.0,0.000196375,6.0,0.0715074,364.137
0.0,0.000241718,6.5,0.0726098,300.391
0.0,0.000289613,7.0,0.0730842,252.351
0.0,0.000330812,7.5,0.0731009,220.974
0.0,0.000361892,8.0,0.0728134,201.202
0.0,0.000385314,8.5,0.0723076,187.659
0.0,0.000411889,9.0,0.0716764,174.019
0.0,0.000431557,9.5,0.0710378,164.608
0.0,0.000443569,10.0,0.0704508,158.827
1.0,0.000132405,0.0,0.000399318,3.01588
1.0,2.91378e-5,0.5,0.00779378,267.48
1.0,6.73663e-6,1.0,0.0149581,2220.41
1.0,2.60219e-6,1.5,0.0228343,8775.03
1.0,5.81523e-6,2.0,0.0310207,5334.39
1.0,6.98633e-6,2.5,0.0399014,5711.35
1.0,1.03795e-5,3.0,0.0478242,4607.56
1.0,1.69257e-5,3.5,0.0537307,3174.5
1.0,2.91172e-5,4.0,0.0602422,2068.96
1.0,4.57229e-5,4.5,0.0646247,1413.4
1.0,6.82742e-5,5.0,0.0682585,999.77
1.0,9.65609e-5,5.5,0.0712207,737.573
1.0,0.000132445,6.0,0.0735918,555.64
1.0,0.000171332,6.5,0.0751129,438.406
1.0,0.000211209,7.0,0.0760523,360.081
1.0,0.000255471,7.5,0.0764546,299.269
1.0,0.000300423,8.0,0.0763956,254.293
1.0,0.000341262,8.5,0.076075,222.923
1.0,0.000373543,9.0,0.075577,202.325
1.0,0.00038159,9.5,0.0750448,196.663
1.0,0.000403361,10.0,0.0743944,184.436
2.0,0.00195606,0.0,0.000719894,0.368033
2.0,0.00108112,0.5,0.00764151,7.06814
2.0,0.000376686,1.0,0.0170373,45.2294
2.0,0.000113578,1.5,0.0254344,223.938
2.0,2.10902e-5,2.0,0.0330937,1569.15
2.0,1.70134e-6,2.5,0.0403859,23737.7
2.0,6.14554e-6,3.0,0.0475062,7730.19
2.0,1.17308e-5,3.5,0.0546758,4660.88
2.0,2.13099e-5,4.0,0.0605756,2842.6
2.0,5.22991e-5,4.5,0.0653128,1248.83
2.0,6.10674e-5,5.0,0.0691904,1133.02
2.0,8.8153e-5,5.5,0.0722624,819.738
2.0,0.00010608,6.0,0.0744546,701.872
2.0,0.000135478,6.5,0.0762526,562.841
2.0,0.000175445,7.0,0.0774292,441.33
2.0,0.000205444,7.5,0.078055,379.933
2.0,0.000205504,8.0,0.0782844,380.939
2.0,0.000261567,8.5,0.0782225,299.053
2.0,0.000308651,9.0,0.0779774,252.639
2.0,0.000332704,9.5,0.0775633,233.13
2.0,0.000356967,10.0,0.0769949,215.692
