栅极电压(V),栅极电流(A),漏极电压(V),漏极电流(A),放大倍数
-10.0,0.00189757,0.5,0.00129282,0.681303
-9.9,0.00162753,0.5,0.00109908,0.675306
-9.8,0.00154534,0.5,0.00104614,0.676964
-9.6,0.00148242,0.5,0.00100083,0.675133
-9.5,0.00146437,0.5,0.000986202,0.673465
-9.4,0.00144477,0.5,0.000959266,0.663958
-9.3,0.00142235,0.5,0.000940408,0.661165
-9.2,0.00137661,0.5,0.00090981,0.660906
-9.0,0.00135689,0.5,0.000887318,0.653935
-8.9,0.00132811,0.5,0.000870112,0.655151
-8.8,0.00129205,0.5,0.000848732,0.656888
-8.7,0.00128192,0.5,0.000824439,0.643128
-8.5,0.00125959,0.5,0.000810566,0.643516
-8.4,0.0012226,0.5,0.000789336,0.645621
-8.3,0.00118834,0.5,0.000760298,0.639798
-8.2,0.00116951,0.5,0.00075102,0.642166
-8.1,0.00115656,0.5,0.000738258,0.638322
-7.9,0.00113585,0.5,0.000724204,0.637588
-7.8,0.00112977,0.5,0.000721412,0.638548
-7.7,0.00110012,0.5,0.000699191,0.635559
-7.6,0.00107773,0.5,0.000688651,0.638983
-7.5,0.00106736,0.5,0.000678171,0.635372
-7.3,0.0010444,0.5,0.000686369,0.65719
-7.2,0.00101607,0.5,0.000731681,0.720109
-7.1,0.000999197,0.5,0.000872214,0.872915
-7.0,0.000987777,0.5,0.00113505,1.1491
-6.8,0.000955854,0.5,0.0014893,1.55808
-6.7,0.000932983,0.5,0.0019336,2.07249
-6.6,0.000905616,0.5,0.0024315,2.68491
-6.5,0.00087759,0.5,0.00295402,3.36606
-6.4,0.000855738,0.5,0.00348438,4.07178
-6.2,0.000832118,0.5,0.00399841,4.8051
-6.1,0.000799566,0.5,0.00447012,5.59068
-6.0,0.000768542,0.5,0.00490103,6.37705
-5.9,0.000742914,0.5,0.00529455,7.12673
-5.8,0.000715637,0.5,0.00564585,7.88927
-5.6,0.000689469,0.5,0.00595157,8.63211
-5.5,0.000661622,0.5,0.00621123,9.38788
-5.4,0.000633176,0.5,0.00643593,10.1645
-5.3,0.000603681,0.5,0.00663099,10.9843
-5.2,0.000574816,0.5,0.00679417,11.8197
-5.0,0.000549547,0.5,0.00693395,12.6176
-4.9,0.000521431,0.5,0.00705133,13.523
-4.8,0.00049811,0.5,0.00715469,14.3637
-4.7,0.00047443,0.5,0.00724717,15.2755
-4.5,0.000448173,0.5,0.00732513,16.3444
-4.4,0.000422694,0.5,0.00739044,17.4841
-4.3,0.000399284,0.5,0.00744749,18.6521
-4.2,0.000373326,0.5,0.0074905,20.0642
-4.1,0.000351294,0.5,0.00753746,21.4563
-3.9,0.000330252,0.5,0.00757824,22.9468
-3.8,0.000310919,0.5,0.00759878,24.4397
-3.7,0.000290566,0.5,0.00764217,26.301
-3.6,0.000272821,0.5,0.00767523,28.1328
-3.5,0.000253637,0.5,0.0077012,30.3631
-3.3,0.000236821,0.5,0.00772544,32.6214
-3.2,0.000221234,0.5,0.00774619,35.0136
-3.1,0.000206876,0.5,0.00776555,37.5372
-3.0,0.000192758,0.5,0.00778399,40.3822
-2.8,0.00017936,0.5,0.00780081,43.4925
-2.7,0.00016683,0.5,0.00781666,46.854
-2.6,0.000156009,0.5,0.00783171,50.2004
-2.5,0.000144379,0.5,0.00784486,54.3352
-2.4,0.000134068,0.5,0.00785795,58.6117
-2.2,0.000124326,0.5,0.00787116,63.3107
-2.1,0.000115544,0.5,0.00788309,68.2259
-2.0,0.000106042,0.5,0.00789408,74.443
-1.9,9.80683e-5,0.5,0.00790462,80.6032
-1.8,9.04547e-5,0.5,0.00791347,87.4854
-1.6,8.29911e-5,0.5,0.00792296,95.4676
-1.5,7.63067e-5,0.5,0.0079314,103.941
-1.4,7.02518e-5,0.5,0.00793813,112.995
-1.3,6.42868e-5,0.5,0.00794684,123.615
-1.2,5.82919e-5,0.5,0.00795431,136.457
-1.0,5.38557e-5,0.5,0.00796062,147.814
-0.9,4.9839e-5,0.5,0.00792284,158.969
-0.8,4.58224e-5,0.5,0.00797413,174.023
-0.7,4.24053e-5,0.5,0.00798455,188.291
-0.5,3.96177e-5,0.5,0.00799125,201.709
-0.4,3.71897e-5,0.5,0.00799815,215.064
-0.3,3.42822e-5,0.5,0.00800104,233.388
-0.2,3.25137e-5,0.5,0.00799467,245.886
-0.1,3.11348e-5,0.5,0.00801743,257.507
0.1,5.08968e-5,0.5,0.00802377,157.648
0.2,4.89785e-5,0.5,0.0080311,163.972
0.3,4.69402e-5,0.5,0.00803575,171.191
0.4,4.45723e-5,0.5,0.00804052,180.393
0.5,4.10053e-5,0.5,0.0080435,196.158
0.7,3.58797e-5,0.5,0.00804446,224.206
0.8,2.43396e-5,0.5,0.00804149,330.387
0.9,9.17176e-6,0.5,0.00802464,874.929
1.0,9.90648e-5,0.5,0.00797377,80.4904
1.2,0.00029207,0.5,0.00785819,26.9052
1.3,0.000651492,0.5,0.0076346,11.7186
1.4,0.00123785,0.5,0.00732867,5.92048
1.5,0.00178186,0.5,0.00705532,3.95953
1.6,0.0022868,0.5,0.00667616,2.91943
1.8,0.00263187,0.5,0.00642458,2.44107
1.9,0.00294042,0.5,0.00622264,2.11624
2.0,0.00333219,0.5,0.00595478,1.78705
