栅极电压(V),栅极电流(A),漏极电压(V),漏极电流(A),放大倍数
-10.0,0.00120102,5.0,0.00105863,0.881442
-9.9,0.00111615,5.0,0.000980041,0.878055
-9.8,0.00107784,5.0,0.00094668,0.878312
-9.6,0.00104039,5.0,0.000913018,0.877573
-9.5,0.00102562,5.0,0.000897072,0.874663
-9.4,0.00102066,5.0,0.000893175,0.875096
-9.3,0.00102358,5.0,0.00089941,0.87869
-9.2,0.00101307,5.0,0.000894404,0.882865
-9.0,0.00101484,5.0,0.00089902,0.885874
-8.9,0.00100165,5.0,0.00088814,0.886677
-8.8,0.0010031,5.0,0.000890628,0.887876
-8.7,0.00098616,5.0,0.000875101,0.887382
-8.5,0.00098589,5.0,0.00087603,0.888568
-8.4,0.000959494,5.0,0.00085229,0.88827
-8.3,0.00095532,5.0,0.00085277,0.892654
-8.2,0.000950486,5.0,0.000848034,0.892211
-8.1,0.000940997,5.0,0.00084132,0.894073
-7.9,0.000922469,5.0,0.000826303,0.895752
-7.8,0.000927634,5.0,0.000843628,0.909441
-7.7,0.000911358,5.0,0.000857116,0.940482
-7.6,0.000898656,5.0,0.000921052,1.02492
-7.5,0.000901209,5.0,0.00113348,1.25773
-7.3,0.000890609,5.0,0.00153235,1.72056
-7.2,0.000868988,5.0,0.00216819,2.49507
-7.1,0.0008504,5.0,0.00306482,3.60397
-7.0,0.000843103,5.0,0.00416868,4.94445
-6.8,0.000830221,5.0,0.00542356,6.53267
-6.7,0.000821903,5.0,0.00678215,8.25176
-6.6,0.000796108,5.0,0.00815908,10.2487
-6.5,0.000798,5.0,0.00976388,12.2354
-6.4,0.000774938,5.0,0.0112326,14.4948
-6.2,0.000764788,5.0,0.0129289,16.9052
-6.1,0.000754068,5.0,0.0145218,19.2579
-6.0,0.000737672,5.0,0.0161139,21.8443
-5.9,0.000724039,5.0,0.0177582,24.5266
-5.8,0.000708665,5.0,0.019424,27.4093
-5.6,0.000701128,5.0,0.0210592,30.0362
-5.5,0.000689927,5.0,0.0226847,32.8799
-5.4,0.000686083,5.0,0.0243661,35.5148
-5.3,0.000662571,5.0,0.0259338,39.1412
-5.2,0.000639749,5.0,0.027512,43.0044
-5.0,0.000626506,5.0,0.0291092,46.4628
-4.9,0.000615966,5.0,0.0306599,49.7753
-4.8,0.000603985,5.0,0.0322041,53.3194
-4.7,0.0005881,5.0,0.0337448,57.3794
-4.5,0.000562665,5.0,0.0352075,62.5728
-4.4,0.000547951,5.0,0.0366962,66.9699
-4.3,0.000539753,5.0,0.0381584,70.696
-4.2,0.000519724,5.0,0.0395871,76.1695
-4.1,0.000503989,5.0,0.0410124,81.3756
-3.9,0.000493119,5.0,0.0423913,85.9657
-3.8,0.000474351,5.0,0.0437432,92.2169
-3.7,0.000464471,5.0,0.045059,97.0114
-3.6,0.000451529,5.0,0.04637,102.696
-3.5,0.000437686,5.0,0.0476484,108.864
-3.3,0.0004209,5.0,0.0488911,116.158
-3.2,0.00041087,5.0,0.0501051,121.949
-3.1,0.000392943,5.0,0.051293,130.535
-3.0,0.000376427,5.0,0.0524291,139.281
-2.8,0.000354116,5.0,0.0535363,151.183
-2.7,0.000336099,5.0,0.0545998,162.452
-2.6,0.000318802,5.0,0.0556209,174.468
-2.5,0.000296641,5.0,0.0566035,190.815
-2.4,0.000286732,5.0,0.0575628,200.755
-2.2,0.000271567,5.0,0.0584497,215.231
-2.1,0.000257394,5.0,0.0592961,230.371
-2.0,0.000250697,5.0,0.0601196,239.81
-1.9,0.000231599,5.0,0.0608519,262.747
-1.8,0.000220608,5.0,0.0615704,279.094
-1.6,0.000206105,5.0,0.0622239,301.904
-1.5,0.000189319,5.0,0.0628332,331.891
-1.4,0.000174154,5.0,0.0634161,364.138
-1.3,0.000165386,5.0,0.0639249,386.519
-1.2,0.000152744,5.0,0.0643673,421.406
-1.0,0.000137849,5.0,0.0647688,469.853
-0.9,0.000125478,5.0,0.06512,518.975
-0.8,0.000116289,5.0,0.0654953,563.211
-0.7,0.000104788,5.0,0.0658088,628.018
-0.5,9.53588e-5,5.0,0.066082,692.983
-0.4,8.52992e-5,5.0,0.0663623,777.994
-0.3,7.17262e-5,5.0,0.0665522,927.865
-0.2,6.16666e-5,5.0,0.0667847,1083
-0.1,5.40393e-5,5.0,0.0669885,1239.63
0.1,9.01649e-5,5.0,0.0671813,745.094
0.2,8.19071e-5,5.0,0.0673254,821.973
0.3,7.38595e-5,5.0,0.0674535,913.268
0.4,6.60821e-5,5.0,0.0675856,1022.75
0.5,5.95059e-5,5.0,0.0677234,1138.1
0.7,5.30198e-5,5.0,0.0678434,1279.59
0.8,4.77648e-5,5.0,0.0679691,1423
0.9,4.31705e-5,5.0,0.0681009,1577.49
1.0,3.75852e-5,5.0,0.068173,1813.83
1.2,3.32011e-5,5.0,0.0683089,2057.43
1.3,3.00481e-5,5.0,0.0684728,2278.77
1.4,2.60543e-5,5.0,0.0685501,2631.05
1.5,2.28713e-5,5.0,0.0686602,3002.02
1.6,2.0349e-5,5.0,0.0687537,3378.73
1.8,1.83671e-5,5.0,0.0688073,3746.23
1.9,1.60849e-5,5.0,0.0689167,4284.56
2.0,1.78566e-5,5.0,0.069108,3870.17
