栅极电压(V),栅极电流(A),漏极电压(V),漏极电流(A),放大倍数
-10.0,0.00118375,0.8,0.00101739,0.859464
-9.9,0.0010833,0.8,0.000933371,0.8616
-9.8,0.00104234,0.8,0.000901238,0.86463
-9.6,0.00100763,0.8,0.000873212,0.8666
-9.5,0.000991595,0.8,0.000857266,0.864532
-9.4,0.000960365,0.8,0.000830949,0.865243
-9.3,0.000953969,0.8,0.000825793,0.865639
-9.2,0.000950456,0.8,0.00081749,0.860103
-9.0,0.00093427,0.8,0.000803132,0.859636
-8.9,0.000914181,0.8,0.000788055,0.862034
-8.8,0.000894753,0.8,0.000774507,0.86561
-8.7,0.000883492,0.8,0.000762697,0.863276
-8.5,0.000861361,0.8,0.000743453,0.863114
-8.4,0.000847337,0.8,0.000727267,0.858297
-8.3,0.00082956,0.8,0.000711531,0.857721
-8.2,0.000801243,0.8,0.000686262,0.856497
-8.1,0.000790253,0.8,0.000676671,0.856271
-7.9,0.000779562,0.8,0.000667139,0.855787
-7.8,0.000746441,0.8,0.000637884,0.854567
-7.7,0.000735631,0.8,0.000629101,0.855186
-7.6,0.000730646,0.8,0.000626883,0.857985
-7.5,0.000711127,0.8,0.000616212,0.866529
-7.3,0.000689536,0.8,0.000647266,0.938698
-7.2,0.000667796,0.8,0.000802533,1.20176
-7.1,0.000650589,0.8,0.00120302,1.84912
-7.0,0.000626446,0.8,0.00186854,2.98276
-6.8,0.000615366,0.8,0.00276387,4.49142
-6.7,0.00059885,0.8,0.00380443,6.35289
-6.6,0.000576509,0.8,0.00496141,8.60595
-6.5,0.000549843,0.8,0.00614915,11.1835
-6.4,0.000527682,0.8,0.00734225,13.9142
-6.2,0.00050483,0.8,0.00849047,16.8185
-6.1,0.000490296,0.8,0.00954761,19.4732
-6.0,0.000460598,0.8,0.0104636,22.7174
-5.9,0.000437566,0.8,0.0112369,25.6805
-5.8,0.000416155,0.8,0.0118695,28.5218
-5.6,0.000397778,0.8,0.0123827,31.1297
-5.5,0.000376968,0.8,0.0127978,33.9493
-5.4,0.000353666,0.8,0.0131303,37.1263
-5.3,0.000324838,0.8,0.0133959,41.2387
-5.2,0.000309223,0.8,0.0135926,43.9573
-5.0,0.000288143,0.8,0.0137497,47.7183
-4.9,0.000269015,0.8,0.0139317,51.7878
-4.8,0.000250337,0.8,0.0140474,56.114
-4.7,0.000233281,0.8,0.0141512,60.6616
-4.5,0.000217155,0.8,0.0142305,65.5315
-4.4,0.000203372,0.8,0.0143746,70.6813
-4.3,0.000187817,0.8,0.0144287,76.8232
-4.2,0.000171121,0.8,0.0145024,84.7494
-4.1,0.000157158,0.8,0.0143935,91.5862
-3.9,0.000142864,0.8,0.0145014,101.505
-3.8,0.00012833,0.8,0.0145993,113.764
-3.7,0.000114817,0.8,0.0145606,126.816
-3.6,0.000102416,0.8,0.0146706,143.245
-3.5,9.17554e-5,0.8,0.014714,160.361
-3.3,8.13354e-5,0.8,0.014762,181.495
-3.2,7.16962e-5,0.8,0.0147563,205.817
-3.1,6.21471e-5,0.8,0.0148158,238.399
-3.0,5.37691e-5,0.8,0.014825,275.716
-2.8,4.428e-5,0.8,0.0148366,335.063
-2.7,3.65927e-5,0.8,0.0148468,405.731
-2.6,2.93257e-5,0.8,0.0148534,506.498
-2.5,2.2329e-5,0.8,0.0149025,667.406
-2.4,1.61732e-5,0.8,0.0148842,920.3
-2.2,1.05578e-5,0.8,0.0149264,1413.78
-2.1,4.88238e-6,0.8,0.0149378,3059.53
-2.0,1.62439e-7,0.8,0.0148841,91628.9
-1.9,4.48657e-6,0.8,0.0149592,3334.22
-1.8,8.36027e-6,0.8,0.0149451,1787.63
-1.6,1.2264e-5,0.8,0.0150021,1223.26
-1.5,1.56572e-5,0.8,0.0150377,960.434
-1.4,1.83598e-5,0.8,0.0150383,819.088
-1.3,2.14228e-5,0.8,0.0150493,702.49
-1.2,2.34647e-5,0.8,0.0150466,641.244
-1.0,2.51763e-5,0.8,0.0150691,598.543
-0.9,2.77888e-5,0.8,0.0150782,542.6
-0.8,2.93203e-5,0.8,0.0150911,514.698
-0.7,3.10319e-5,0.8,0.0151028,486.686
-0.5,3.2173e-5,0.8,0.0151016,469.387
-0.4,3.30439e-5,0.8,0.0151222,457.64
-0.3,3.34943e-5,0.8,0.0151287,451.68
-0.2,3.46354e-5,0.8,0.015143,437.212
-0.1,3.50257e-5,0.8,0.015156,432.711
0.1,9.02826e-6,0.8,0.0151675,1680
0.2,8.72798e-6,0.8,0.0151941,1740.85
0.3,9.11835e-6,0.8,0.0151995,1666.91
0.4,8.69795e-6,0.8,0.0151699,1744.08
0.5,8.45772e-6,0.8,0.0151964,1796.75
0.7,8.39767e-6,0.8,0.0152082,1811
0.8,7.46679e-6,0.8,0.0152365,2040.57
0.9,3.3529e-6,0.8,0.0152379,4544.69
1.0,7.36722e-6,0.8,0.0151047,2050.26
1.2,2.56545e-5,0.8,0.0151962,592.341
1.3,6.39407e-5,0.8,0.015164,237.157
1.4,0.000157959,0.8,0.0150356,95.1867
1.5,0.000343925,0.8,0.0149054,43.3391
1.6,0.000490584,0.8,0.0149931,30.5617
1.8,0.000615982,0.8,0.0147792,23.9929
1.9,0.000822397,0.8,0.0145868,17.7369
2.0,0.00101602,0.8,0.014363,14.1365
