栅极电压(V),栅极电流(A),漏极电压(V),漏极电流(A),放大倍数
-10.0,0.00149088,8.0,0.00133746,0.897094
-9.9,0.00137969,8.0,0.00123548,0.895477
-9.8,0.00136044,8.0,0.00122151,0.897879
-9.6,0.00132521,8.0,0.00119484,0.901623
-9.5,0.00129401,8.0,0.00116819,0.902767
-9.4,0.00125717,8.0,0.00113908,0.906067
-9.3,0.00125146,8.0,0.00113498,0.906925
-9.2,0.00124966,8.0,0.00113711,0.909936
-9.0,0.0012563,8.0,0.00114337,0.910109
-8.9,0.00127092,8.0,0.00115926,0.912142
-8.8,0.00124185,8.0,0.00113192,0.911479
-8.7,0.00123131,8.0,0.00112296,0.912004
-8.5,0.00121525,8.0,0.00110839,0.912067
-8.4,0.00120132,8.0,0.00109631,0.912588
-8.3,0.0011906,8.0,0.00108933,0.914942
-8.2,0.00115804,8.0,0.00106316,0.918068
-8.1,0.00115216,8.0,0.0010652,0.924524
-7.9,0.00115444,8.0,0.0010783,0.934046
-7.8,0.00113207,8.0,0.00108864,0.961637
-7.7,0.00110778,8.0,0.00114616,1.03465
-7.6,0.00112135,8.0,0.00135238,1.20603
-7.5,0.00110006,8.0,0.00169595,1.54169
-7.3,0.00112084,8.0,0.00234552,2.09264
-7.2,0.00111111,8.0,0.00320114,2.88103
-7.1,0.00108003,8.0,0.00425111,3.9361
-7.0,0.00108006,8.0,0.00552571,5.11611
-6.8,0.00106276,8.0,0.00687402,6.46808
-6.7,0.00102658,8.0,0.00831063,8.09545
-6.6,0.0010161,8.0,0.00987877,9.72224
-6.5,0.000999222,8.0,0.0113905,11.3994
-6.4,0.000963698,8.0,0.0133843,13.8885
-6.2,0.00092367,8.0,0.015875,17.1869
-6.1,0.000915592,8.0,0.0169776,18.5428
-6.0,0.000914091,8.0,0.0180034,19.6954
-5.9,0.000914001,8.0,0.0193568,21.1781
-5.8,0.000898416,8.0,0.02093,23.2966
-5.6,0.000885714,8.0,0.0225074,25.4116
-5.5,0.000858598,8.0,0.0240235,27.9799
-5.4,0.000853974,8.0,0.0255679,29.9399
-5.3,0.000840401,8.0,0.0270696,32.2103
-5.2,0.000830491,8.0,0.0285682,34.3992
-5.0,0.000826077,8.0,0.0300274,36.3494
-4.9,0.000810582,8.0,0.0314382,38.7847
-4.8,0.000803976,8.0,0.0328419,40.8494
-4.7,0.000787971,8.0,0.034236,43.4483
-4.5,0.000772566,8.0,0.0356001,46.0803
-4.4,0.000770944,8.0,0.0369694,47.9534
-4.3,0.00074521,8.0,0.0383012,51.3965
-4.2,0.000737793,8.0,0.0396245,53.7068
-4.1,0.000736862,8.0,0.0409647,55.5934
-3.9,0.000724069,8.0,0.0422727,58.3821
-3.8,0.000716082,8.0,0.043536,60.7975
-3.7,0.000697764,8.0,0.0447892,64.1896
-3.6,0.000690648,8.0,0.0460536,66.6817
-3.5,0.000675513,8.0,0.0472539,69.9526
-3.3,0.000670678,8.0,0.0484517,72.2429
-3.2,0.000658667,8.0,0.0496255,75.3423
-3.1,0.000654493,8.0,0.0507981,77.6144
-3.0,0.000636956,8.0,0.0519229,81.5172
-2.8,0.000626086,8.0,0.0530277,84.6972
-2.7,0.00061981,8.0,0.0541122,87.3045
-2.6,0.000610351,8.0,0.0551671,90.3859
-2.5,0.00059864,8.0,0.0561894,93.8618
-2.4,0.000572635,8.0,0.0572498,99.9761
-2.2,0.0005681,8.0,0.0582666,102.564
-2.1,0.000562335,8.0,0.0592428,105.351
-2.0,0.000551044,8.0,0.0602142,109.273
-1.9,0.000529754,8.0,0.0611753,115.479
-1.8,0.000518823,8.0,0.0620441,119.586
-1.6,0.000492398,8.0,0.0629758,127.896
-1.5,0.000477894,8.0,0.0638714,133.652
-1.4,0.000467114,8.0,0.0647047,138.52
-1.3,0.000450238,8.0,0.0655262,145.537
-1.2,0.00044189,8.0,0.0663335,150.113
-1.0,0.000420449,8.0,0.0670799,159.543
-0.9,0.000416155,8.0,0.0678549,163.052
-0.8,0.000404324,8.0,0.0685847,169.628
-0.7,0.00038961,8.0,0.0692769,177.811
-0.5,0.000375647,8.0,0.0699612,186.242
-0.4,0.000362584,8.0,0.0706028,194.721
-0.3,0.000351924,8.0,0.0712228,202.381
-0.2,0.000341804,8.0,0.0718102,210.092
-0.1,0.000328742,8.0,0.0723611,220.115
0.1,0.000354294,8.0,0.0728809,205.707
0.2,0.000338139,8.0,0.0733779,217.005
0.3,0.000322975,8.0,0.0738326,228.602
0.4,0.000303456,8.0,0.0742432,244.659
0.5,0.000291655,8.0,0.0746631,255.998
0.7,0.000271776,8.0,0.0750472,276.136
0.8,0.000257513,8.0,0.0753918,292.769
0.9,0.000247063,8.0,0.0757323,306.53
1.0,0.000235142,8.0,0.0760274,323.325
1.2,0.00022241,8.0,0.076321,343.155
1.3,0.000213732,8.0,0.0765757,358.279
1.4,0.000202111,8.0,0.0768014,379.996
1.5,0.000191721,8.0,0.0770153,401.705
1.6,0.000178719,8.0,0.0772101,432.02
1.8,0.00017001,8.0,0.0773906,455.212
1.9,0.000171662,8.0,0.0775561,451.795
2.0,0.000165026,8.0,0.0776952,470.806
